source_file,task_id,prompt,code,test_imports,test_list,gpt_result
Mike's Copy of Benchmark Questions Verification V2.ipynb,58,Escriba una función de Python para verificar si los dos números enteros dados tienen signo opuesto o no.,"def opposite_Signs(x,y): 
    return ((x ^ y) < 0); ",[],"['assert opposite_Signs(1,-2) == True', 'assert opposite_Signs(3,2) == False', 'assert opposite_Signs(-10,-10) == False', 'assert opposite_Signs(-2,2) == True']","Puede utilizar la función `sign` de la biblioteca `math` para determinar el signo de un número. A continuación, puede comparar los signos de los dos números para verificar si son opuestos o no. Aquí está la función:

```python
import math

def tienen_signo_opuesto(num1, num2):
    signo_num1 = math.copysign(1, num1)
    signo_num2 = math.copysign(1, num2)
    
    if signo_num1 != signo_num2:
        return True
    else:
        return False
```

Ejemplo de uso:

```python
print(tienen_signo_opuesto(5, -10))  # True
print(tienen_signo_opuesto(5, 10))   # False
print(tienen_signo_opuesto(-5, -10)) # False
```"
Mike's Copy of Benchmark Questions Verification V2.ipynb,59,Escribe una función para encontrar el enésimo número octagonal.,"def is_octagonal(n): 
	return 3 * n * n - 2 * n ",[],"['assert is_octagonal(5) == 65', 'assert is_octagonal(10) == 280', 'assert is_octagonal(15) == 645']","Un número octagonal es un número poligonal que tiene 8 lados. La fórmula para encontrar el enésimo número octagonal es:

n * (3n - 2)

Podemos escribir una función en Python para encontrar el enésimo número octagonal de la siguiente manera:

```python
def encontrar_numero_octagonal(n):
    return n * (3 * n - 2)
```

Podemos probar la función con algunos valores:

```python
print(encontrar_numero_octagonal(1))  # Output: 1
print(encontrar_numero_octagonal(2))  # Output: 8
print(encontrar_numero_octagonal(3))  # Output: 21
print(encontrar_numero_octagonal(4))  # Output: 40
```

Esto imprimirá los primeros 4 números octagonales."
Mike's Copy of Benchmark Questions Verification V2.ipynb,61,Escriba una función de Python para contar el número de subcadenas con la suma de dígitos igual a su longitud.,"from collections import defaultdict
def count_Substrings(s):
    n = len(s)
    count,sum = 0,0
    mp = defaultdict(lambda : 0)
    mp[0] += 1
    for i in range(n):
        sum += ord(s[i]) - ord('0')
        count += mp[sum - (i + 1)]
        mp[sum - (i + 1)] += 1
    return count",[],"[""assert count_Substrings('112112') == 6"", ""assert count_Substrings('111') == 6"", ""assert count_Substrings('1101112') == 12""]","Aquí tienes una función de Python que cuenta el número de subcadenas con la suma de dígitos igual a su longitud:

```python
def contar_subcadenas(s):
    count = 0
    for i in range(len(s)):
        for j in range(i+1, len(s)+1):
            subcadena = s[i:j]
            suma_digitos = sum(int(d) for d in subcadena)
            if suma_digitos == len(subcadena):
                count += 1
    return count
```

Esta función recorre todas las subcadenas posibles de la cadena `s` y verifica si la suma de los dígitos de la subcadena es igual a su longitud. Si es así, incrementa el contador `count`. Al final, devuelve el valor de `count`, que representa el número de subcadenas que cumplen con esta condición.

Aquí tienes un ejemplo de cómo usar esta función:

```python
cadena = ""12345""
resultado = contar_subcadenas(cadena)
print(resultado)  # Output: 5
```

En este ejemplo, la cadena ""12345"" tiene 5 subcadenas que cumplen con la condición: ""1"", ""2"", ""3"", ""4"" y ""5""."
Mike's Copy of Benchmark Questions Verification V2.ipynb,62,Escriba una función de Python para encontrar el número más pequeño en una lista.,"def smallest_num(xs):
  return min(xs)
",[],"['assert smallest_num([10, 20, 1, 45, 99]) == 1', 'assert smallest_num([1, 2, 3]) == 1', 'assert smallest_num([45, 46, 50, 60]) == 45']","Puedes utilizar la función `min()` de Python para encontrar el número más pequeño en una lista. Aquí tienes un ejemplo de cómo puedes hacerlo:

```python
def encontrar_numero_mas_pequeno(lista):
    numero_mas_pequeno = min(lista)
    return numero_mas_pequeno

# Ejemplo de uso
lista_numeros = [5, 2, 9, 1, 7]
numero_mas_pequeno = encontrar_numero_mas_pequeno(lista_numeros)
print(numero_mas_pequeno)  # Output: 1
```

En este ejemplo, la función `encontrar_numero_mas_pequeno()` toma una lista como argumento y utiliza la función `min()` para encontrar el número más pequeño en esa lista. Luego, devuelve ese número como resultado."
Mike's Copy of Benchmark Questions Verification V2.ipynb,63,Escriba una función para encontrar la diferencia máxima entre los pares disponibles en la lista de tuplas dada.,"def max_difference(test_list):
  temp = [abs(b - a) for a, b in test_list]
  res = max(temp)
  return (res) ",[],"['assert max_difference([(3, 5), (1, 7), (10, 3), (1, 2)]) == 7', 'assert max_difference([(4, 6), (2, 17), (9, 13), (11, 12)]) == 15', 'assert max_difference([(12, 35), (21, 27), (13, 23), (41, 22)]) == 23']","Aquí tienes una función que encuentra la diferencia máxima entre los pares disponibles en una lista de tuplas:

```python
def max_difference(tuplas):
    max_diff = 0
    for i in range(len(tuplas)):
        for j in range(i+1, len(tuplas)):
            diff = abs(tuplas[i][0] - tuplas[j][0])
            if diff > max_diff:
                max_diff = diff
    return max_diff
```

Esta función recorre todas las combinaciones posibles de pares de tuplas y calcula la diferencia absoluta entre los primeros elementos de cada par. Si la diferencia es mayor que la diferencia máxima actual, se actualiza el valor de la diferencia máxima. Al final, la función devuelve la diferencia máxima encontrada.

Aquí tienes un ejemplo de cómo usar esta función:

```python
tuplas = [(1, 5), (3, 2), (7, 9), (4, 6)]
print(max_difference(tuplas))
```

La salida será `6`, ya que la mayor diferencia entre los primeros elementos de los pares es `7 - 1 = 6`."
Mike's Copy of Benchmark Questions Verification V2.ipynb,64,Escribe una función para ordenar una lista de tuplas usando el segundo valor de cada tupla.,"def subject_marks(subjectmarks):
#subject_marks = [('English', 88), ('Science', 90), ('Maths', 97), ('Social sciences', 82)])
 subjectmarks.sort(key = lambda x: x[1])
 return subjectmarks",[],"[""assert subject_marks([('English', 88), ('Science', 90), ('Maths', 97), ('Social sciences', 82)])==[('Social sciences', 82), ('English', 88), ('Science', 90), ('Maths', 97)]"", ""assert subject_marks([('Telugu',49),('Hindhi',54),('Social',33)])==([('Social',33),('Telugu',49),('Hindhi',54)])"", ""assert subject_marks([('Physics',96),('Chemistry',97),('Biology',45)])==([('Biology',45),('Physics',96),('Chemistry',97)])""]","Puedes utilizar la función `sorted()` de Python junto con una función lambda para especificar que quieres ordenar la lista de tuplas utilizando el segundo valor de cada tupla. Aquí tienes un ejemplo de cómo hacerlo:

```python
def ordenar_por_segundo_valor(lista):
    return sorted(lista, key=lambda x: x[1])

# Ejemplo de uso
lista_tuplas = [(1, 5), (2, 3), (3, 8), (4, 2)]
lista_ordenada = ordenar_por_segundo_valor(lista_tuplas)
print(lista_ordenada)
```

La salida será:

```
[(4, 2), (2, 3), (1, 5), (3, 8)]
```

En este ejemplo, la función `ordenar_por_segundo_valor()` toma una lista de tuplas como argumento y utiliza la función `sorted()` para ordenar la lista. La función lambda `lambda x: x[1]` especifica que queremos ordenar las tuplas utilizando el segundo valor de cada tupla."
Mike's Copy of Benchmark Questions Verification V2.ipynb,65,Escribe una función para aplanar una lista y sumar todos sus elementos.,"def recursive_list_sum(data_list):
	total = 0
	for element in data_list:
		if type(element) == type([]):
			total = total + recursive_list_sum(element)
		else:
			total = total + element
	return total",[],"['assert recursive_list_sum(([1, 2, [3,4],[5,6]]))==21', 'assert recursive_list_sum(([7, 10, [15,14],[19,41]]))==106', 'assert recursive_list_sum(([10, 20, [30,40],[50,60]]))==210']","Aquí tienes una función que aplanará una lista y sumará todos sus elementos:

```python
def aplanar_y_sumar(lista):
    # Inicializar la suma en 0
    suma = 0
    
    # Recorrer todos los elementos de la lista
    for elemento in lista:
        # Si el elemento es una lista, llamar recursivamente a la función para aplanarla
        if isinstance(elemento, list):
            suma += aplanar_y_sumar(elemento)
        # Si el elemento no es una lista, sumarlo a la suma total
        else:
            suma += elemento
    
    # Devolver la suma total
    return suma
```

Aquí tienes un ejemplo de cómo usar esta función:

```python
lista = [1, [2, 3], [4, [5, 6]]]
resultado = aplanar_y_sumar(lista)
print(resultado)  # Output: 21
```

En este ejemplo, la lista original es `[1, [2, 3], [4, [5, 6]]]`. La función `aplanar_y_sumar` aplanará la lista y sumará todos sus elementos, resultando en un total de 21."
Mike's Copy of Benchmark Questions Verification V2.ipynb,66,Escribe una función de Python para contar el número de números positivos en una lista.,"def pos_count(list):
  pos_count= 0
  for num in list: 
    if num >= 0: 
      pos_count += 1
  return pos_count ",[],"['assert pos_count([1,-2,3,-4]) == 2', 'assert pos_count([3,4,5,-1]) == 3', 'assert pos_count([1,2,3,4]) == 4']","Aquí tienes una función de Python que cuenta el número de números positivos en una lista:

```python
def contar_numeros_positivos(lista):
    contador = 0
    for numero in lista:
        if numero > 0:
            contador += 1
    return contador
```

Puedes llamar a esta función pasando una lista como argumento y te devolverá el número de números positivos en esa lista. Por ejemplo:

```python
lista = [1, -2, 3, -4, 5]
print(contar_numeros_positivos(lista))  # Output: 3
```"
Mike's Copy of Benchmark Questions Verification V2.ipynb,67,Escribe una función para encontrar la cantidad de formas de dividir un conjunto de números de Bell.,"def bell_number(n):   
    bell = [[0 for i in range(n+1)] for j in range(n+1)] 
    bell[0][0] = 1
    for i in range(1, n+1): 
        bell[i][0] = bell[i-1][i-1]  
        for j in range(1, i+1): 
            bell[i][j] = bell[i-1][j-1] + bell[i][j-1]   
    return bell[n][0] ",[],"['assert bell_number(2)==2', 'assert bell_number(10)==115975', 'assert bell_number(56)==6775685320645824322581483068371419745979053216268760300']","La cantidad de formas de dividir un conjunto de números de Bell se puede calcular utilizando la función de números de Bell. Los números de Bell se definen como la secuencia de números que cuentan el número de formas en que se pueden particionar un conjunto.

Podemos utilizar la fórmula recursiva para calcular los números de Bell:

B(n) = sumatoria(k=0 hasta n-1) de (combinatoria(n-1, k) * B(k))

Donde B(n) es el número de Bell para n, y combinatoria(n, k) es el coeficiente binomial.

Podemos implementar una función en Python para calcular los números de Bell y luego utilizarla para encontrar la cantidad de formas de dividir un conjunto de números de Bell. Aquí está la implementación:

```python
def bell_number(n):
    bell = [[0 for j in range(n+1)] for i in range(n+1)]
    bell[0][0] = 1

    for i in range(1, n+1):
        bell[i][0] = bell[i-1][i-1]

        for j in range(1, i+1):
            bell[i][j] = bell[i-1][j-1] + bell[i][j-1]

    return bell[n][0]

def ways_to_divide_bell_set(n):
    return bell_number(n)

# Ejemplo de uso
n = 5
print(""La cantidad de formas de dividir un conjunto de"", n, ""números de Bell es:"", ways_to_divide_bell_set(n))
```

Esto imprimirá:

```
La cantidad de formas de dividir un conjunto de 5 números de Bell es: 52
```

Esto significa que hay 52 formas diferentes de dividir un conjunto de 5 números de Bell."
Mike's Copy of Benchmark Questions Verification V2.ipynb,68,Escriba una función de Python para verificar si la matriz dada es monótona o no.,"def is_Monotonic(A): 
    return (all(A[i] <= A[i + 1] for i in range(len(A) - 1)) or
            all(A[i] >= A[i + 1] for i in range(len(A) - 1))) ",[],"['assert is_Monotonic([6, 5, 4, 4]) == True', 'assert is_Monotonic([1, 2, 2, 3]) == True', 'assert is_Monotonic([1, 3, 2]) == False']","Aquí tienes una función de Python que verifica si una matriz dada es monótona o no:

```python
def es_monotona(matriz):
    # Verificar si la matriz es monótona creciente
    es_monotona_creciente = True
    for i in range(len(matriz)):
        for j in range(len(matriz[i])-1):
            if matriz[i][j] > matriz[i][j+1]:
                es_monotona_creciente = False
                break
    
    # Verificar si la matriz es monótona decreciente
    es_monotona_decreciente = True
    for i in range(len(matriz)-1):
        for j in range(len(matriz[i])):
            if matriz[i][j] < matriz[i+1][j]:
                es_monotona_decreciente = False
                break
    
    # Verificar si la matriz es monótona (creciente o decreciente)
    if es_monotona_creciente or es_monotona_decreciente:
        return True
    else:
        return False
```

Puedes probar la función con una matriz de ejemplo:

```python
matriz = [[1, 2, 3],
          [4, 5, 6],
          [7, 8, 9]]

print(es_monotona(matriz))  # Output: True
```

En este ejemplo, la matriz es monótona creciente, por lo que la función devuelve `True`."
Mike's Copy of Benchmark Questions Verification V2.ipynb,69,Escriba una función para verificar si una lista contiene la sublista dada o no.,"def is_sublist(l, s):
	sub_set = False
	if s == []:
		sub_set = True
	elif s == l:
		sub_set = True
	elif len(s) > len(l):
		sub_set = False
	else:
		for i in range(len(l)):
			if l[i] == s[0]:
				n = 1
				while (n < len(s)) and (l[i+n] == s[n]):
					n += 1				
				if n == len(s):
					sub_set = True
	return sub_set",[],"['assert is_sublist([2,4,3,5,7],[3,7])==False', 'assert is_sublist([2,4,3,5,7],[4,3])==True', 'assert is_sublist([2,4,3,5,7],[1,6])==False']","Puede utilizar el método `in` para verificar si una lista está contenida en otra lista. Aquí está la función que verifica si una lista contiene una sublista:

```python
def contiene_sublista(lista, sublista):
    if len(sublista) == 0:
        return True
    if len(sublista) > len(lista):
        return False
    for i in range(len(lista) - len(sublista) + 1):
        if lista[i:i+len(sublista)] == sublista:
            return True
    return False
```

Aquí hay algunos ejemplos de cómo usar esta función:

```python
lista1 = [1, 2, 3, 4, 5]
sublista1 = [2, 3]
print(contiene_sublista(lista1, sublista1))  # Output: True

lista2 = [1, 2, 3, 4, 5]
sublista2 = [6, 7]
print(contiene_sublista(lista2, sublista2))  # Output: False

lista3 = [1, 2, 3, 4, 5]
sublista3 = [4, 5, 6]
print(contiene_sublista(lista3, sublista3))  # Output: False
```"
Mike's Copy of Benchmark Questions Verification V2.ipynb,70,Escribe una función para encontrar si todas las tuplas dadas tienen la misma longitud o no.,"def find_equal_tuple(Input):
  k = 0 if not Input else len(Input[0])
  flag = 1
  for tuple in Input:
    if len(tuple) != k:
      flag = 0
      break
  return flag
def get_equal(Input):
  return find_equal_tuple(Input) == 1",[],"['assert get_equal([(11, 22, 33), (44, 55, 66)]) == True', 'assert get_equal([(1, 2, 3), (4, 5, 6, 7)]) == False', 'assert get_equal([(1, 2), (3, 4)]) == True']","Puedes utilizar la función `all()` para verificar si todas las tuplas tienen la misma longitud. Aquí tienes un ejemplo de cómo puedes implementar esta función:

```python
def misma_longitud(tuplas):
    # Obtenemos la longitud de la primera tupla
    longitud = len(tuplas[0])
    
    # Verificamos si todas las tuplas tienen la misma longitud
    return all(len(tupla) == longitud for tupla in tuplas)
```

Aquí hay un ejemplo de cómo puedes usar esta función:

```python
tuplas1 = [(1, 2, 3), (4, 5, 6), (7, 8, 9)]
tuplas2 = [(1, 2, 3), (4, 5), (7, 8, 9)]

print(misma_longitud(tuplas1))  # True
print(misma_longitud(tuplas2))  # False
```

En el primer caso, todas las tuplas tienen una longitud de 3, por lo que la función devuelve `True`. En el segundo caso, la segunda tupla tiene una longitud de 2, por lo que la función devuelve `False`."
Mike's Copy of Benchmark Questions Verification V2.ipynb,71,Escribe una función para ordenar una lista de elementos.,"def comb_sort(nums):
    shrink_fact = 1.3
    gaps = len(nums)
    swapped = True
    i = 0
    while gaps > 1 or swapped:
        gaps = int(float(gaps) / shrink_fact)
        swapped = False
        i = 0
        while gaps + i < len(nums):
            if nums[i] > nums[i+gaps]:
                nums[i], nums[i+gaps] = nums[i+gaps], nums[i]
                swapped = True
            i += 1
    return nums",[],"['assert comb_sort([5, 15, 37, 25, 79]) == [5, 15, 25, 37, 79]', 'assert comb_sort([41, 32, 15, 19, 22]) == [15, 19, 22, 32, 41]', 'assert comb_sort([99, 15, 13, 47]) == [13, 15, 47, 99]']","Aquí tienes una función para ordenar una lista de elementos en Python:

```python
def ordenar_lista(lista):
    return sorted(lista)
```

Esta función utiliza la función `sorted()` de Python, que devuelve una nueva lista con los elementos ordenados de forma ascendente. Puedes llamar a esta función pasando como argumento la lista que deseas ordenar. Por ejemplo:

```python
mi_lista = [5, 2, 8, 1, 9]
lista_ordenada = ordenar_lista(mi_lista)
print(lista_ordenada)
```

Esto imprimirá `[1, 2, 5, 8, 9]`, que es la lista `mi_lista` ordenada de forma ascendente."
