source_file,task_id,prompt,code,test_imports,test_list,gpt_result
Mike's Copy of Benchmark Questions Verification V2.ipynb,58,指定された 2 つの整数の符号が逆かどうかを確認する Python 関数を作成します。,"def opposite_Signs(x,y): 
    return ((x ^ y) < 0); ",[],"['assert opposite_Signs(1,-2) == True', 'assert opposite_Signs(3,2) == False', 'assert opposite_Signs(-10,-10) == False', 'assert opposite_Signs(-2,2) == True']","以下は、2つの整数の符号が逆かどうかを確認するPython関数の例です。

```python
def check_opposite_signs(a, b):
    if (a < 0 and b >= 0) or (a >= 0 and b < 0):
        return True
    else:
        return False
```

この関数は、`a`と`b`の符号が逆であれば`True`を返し、そうでなければ`False`を返します。"
Mike's Copy of Benchmark Questions Verification V2.ipynb,59,n 番目の八角形の数を見つける関数を作成します。,"def is_octagonal(n): 
	return 3 * n * n - 2 * n ",[],"['assert is_octagonal(5) == 65', 'assert is_octagonal(10) == 280', 'assert is_octagonal(15) == 645']","八角形の数は以下の数列で表されます。

n番目の八角形の数 = n(3n - 2)

この数列を元に、n番目の八角形の数を見つける関数を作成します。

```python
def find_octagonal_number(n):
    return n * (3 * n - 2)
```

この関数を使って、例えば5番目の八角形の数を求める場合は、以下のように呼び出します。

```python
print(find_octagonal_number(5))  # Output: 95
```"
Mike's Copy of Benchmark Questions Verification V2.ipynb,61,桁数の合計がその長さに等しい部分文字列の数を数える Python 関数を作成します。,"from collections import defaultdict
def count_Substrings(s):
    n = len(s)
    count,sum = 0,0
    mp = defaultdict(lambda : 0)
    mp[0] += 1
    for i in range(n):
        sum += ord(s[i]) - ord('0')
        count += mp[sum - (i + 1)]
        mp[sum - (i + 1)] += 1
    return count",[],"[""assert count_Substrings('112112') == 6"", ""assert count_Substrings('111') == 6"", ""assert count_Substrings('1101112') == 12""]","以下は、指定された条件を満たすPython関数の例です。

```python
def count_substrings(s):
    count = 0
    for i in range(len(s)):
        for j in range(i+1, len(s)+1):
            substring = s[i:j]
            if sum(int(digit) for digit in substring) == len(substring):
                count += 1
    return count
```

この関数は、与えられた文字列`s`のすべての部分文字列を生成し、各部分文字列の桁数の合計がその長さに等しいかどうかをチェックします。条件を満たす部分文字列が見つかるたびに、カウンター`count`をインクリメントします。最終的に、条件を満たす部分文字列の数を返します。

例えば、`count_substrings(""12345"")`を呼び出すと、結果は`5`になります。条件を満たす部分文字列は、""1""、""2""、""3""、""4""、""5""です。"
Mike's Copy of Benchmark Questions Verification V2.ipynb,62,リスト内の最小の数値を見つける Python 関数を作成します。,"def smallest_num(xs):
  return min(xs)
",[],"['assert smallest_num([10, 20, 1, 45, 99]) == 1', 'assert smallest_num([1, 2, 3]) == 1', 'assert smallest_num([45, 46, 50, 60]) == 45']","以下は、リスト内の最小の数値を見つけるPython関数の例です。

```python
def find_minimum(numbers):
    # リストが空の場合はNoneを返す
    if len(numbers) == 0:
        return None
    
    # 最小値を初期化
    minimum = numbers[0]
    
    # リスト内の各要素をチェックし、最小値を更新する
    for num in numbers:
        if num < minimum:
            minimum = num
    
    return minimum
```

この関数は、与えられたリストの最初の要素を最小値として初期化し、その後、リスト内の各要素をチェックして最小値を更新します。最終的に、最小値を返します。ただし、リストが空の場合はNoneを返します。"
Mike's Copy of Benchmark Questions Verification V2.ipynb,63,指定されたタプル リスト内の利用可能なペア間の最大差を見つける関数を作成します。,"def max_difference(test_list):
  temp = [abs(b - a) for a, b in test_list]
  res = max(temp)
  return (res) ",[],"['assert max_difference([(3, 5), (1, 7), (10, 3), (1, 2)]) == 7', 'assert max_difference([(4, 6), (2, 17), (9, 13), (11, 12)]) == 15', 'assert max_difference([(12, 35), (21, 27), (13, 23), (41, 22)]) == 23']","以下は、指定されたタプルリスト内の利用可能なペア間の最大差を見つける関数の例です。

```python
def find_max_difference(tuples):
    max_diff = float('-inf')  # 最大差を負の無限大で初期化

    for i in range(len(tuples)):
        for j in range(i+1, len(tuples)):
            diff = abs(tuples[i][0] - tuples[j][0])  # 差の絶対値を計算
            if diff > max_diff:
                max_diff = diff

    return max_diff
```

この関数は、指定されたタプルリスト `tuples` 内の利用可能なペア間の最大差を見つけます。タプルリスト内の各タプルは、2つの要素を持つ必要があります。関数は、最大差を返します。

例えば、以下のように関数を呼び出すことができます。

```python
tuples = [(1, 5), (3, 9), (2, 7), (4, 6)]
max_diff = find_max_difference(tuples)
print(max_diff)  # 出力: 6
```

この例では、利用可能なペア間の最大差は `(1, 5)` と `(3, 9)` の間の差であり、その値は `6` です。"
Mike's Copy of Benchmark Questions Verification V2.ipynb,64,各タプルの 2 番目の値を使用してタプルのリストを並べ替える関数を作成します。,"def subject_marks(subjectmarks):
#subject_marks = [('English', 88), ('Science', 90), ('Maths', 97), ('Social sciences', 82)])
 subjectmarks.sort(key = lambda x: x[1])
 return subjectmarks",[],"[""assert subject_marks([('English', 88), ('Science', 90), ('Maths', 97), ('Social sciences', 82)])==[('Social sciences', 82), ('English', 88), ('Science', 90), ('Maths', 97)]"", ""assert subject_marks([('Telugu',49),('Hindhi',54),('Social',33)])==([('Social',33),('Telugu',49),('Hindhi',54)])"", ""assert subject_marks([('Physics',96),('Chemistry',97),('Biology',45)])==([('Biology',45),('Physics',96),('Chemistry',97)])""]","以下は、2番目の値を使用してタプルのリストを並べ替える関数の例です。

```python
def sort_tuples_by_second_value(tuples):
    return sorted(tuples, key=lambda x: x[1])
```

この関数は、`sorted()`関数を使用してタプルのリストを並べ替えます。`key`パラメータには、タプルの2番目の値を取得するために`lambda`関数を使用しています。"
Mike's Copy of Benchmark Questions Verification V2.ipynb,65,リストをフラット化し、そのすべての要素を合計する関数を作成します。,"def recursive_list_sum(data_list):
	total = 0
	for element in data_list:
		if type(element) == type([]):
			total = total + recursive_list_sum(element)
		else:
			total = total + element
	return total",[],"['assert recursive_list_sum(([1, 2, [3,4],[5,6]]))==21', 'assert recursive_list_sum(([7, 10, [15,14],[19,41]]))==106', 'assert recursive_list_sum(([10, 20, [30,40],[50,60]]))==210']","以下は、リストをフラット化し、そのすべての要素を合計する関数の例です。

```python
def flatten_and_sum(lst):
    flattened_lst = [item for sublist in lst for item in sublist]
    return sum(flattened_lst)
```

この関数は、与えられたリスト `lst` をフラット化し、そのすべての要素を合計して返します。リスト内包表記を使用して、リスト内のすべての要素をフラット化します。そして、`sum()` 関数を使用してフラット化されたリストの合計を計算します。

例えば、以下のように関数を使用することができます。

```python
my_list = [[1, 2, 3], [4, 5, 6], [7, 8, 9]]
result = flatten_and_sum(my_list)
print(result)  # 出力: 45
```

この例では、リスト `my_list` をフラット化し、そのすべての要素を合計しています。結果は `45` となります。"
Mike's Copy of Benchmark Questions Verification V2.ipynb,66,リスト内の正の数を数える Python 関数を作成します。,"def pos_count(list):
  pos_count= 0
  for num in list: 
    if num >= 0: 
      pos_count += 1
  return pos_count ",[],"['assert pos_count([1,-2,3,-4]) == 2', 'assert pos_count([3,4,5,-1]) == 3', 'assert pos_count([1,2,3,4]) == 4']","以下は、リスト内の正の数を数えるPython関数の例です。

```python
def count_positive_numbers(lst):
    count = 0
    for num in lst:
        if num > 0:
            count += 1
    return count
```

この関数は、引数としてリストを受け取り、リスト内の正の数の数を返します。リスト内の各要素を反復処理し、各要素が0より大きい場合にカウントを増やします。最後にカウントを返します。"
Mike's Copy of Benchmark Questions Verification V2.ipynb,67,一連のベル番号を分割する方法の数を見つける関数を作成します。,"def bell_number(n):   
    bell = [[0 for i in range(n+1)] for j in range(n+1)] 
    bell[0][0] = 1
    for i in range(1, n+1): 
        bell[i][0] = bell[i-1][i-1]  
        for j in range(1, i+1): 
            bell[i][j] = bell[i-1][j-1] + bell[i][j-1]   
    return bell[n][0] ",[],"['assert bell_number(2)==2', 'assert bell_number(10)==115975', 'assert bell_number(56)==6775685320645824322581483068371419745979053216268760300']","以下は、与えられたベル番号を分割する方法の数を見つける関数です。

```python
def partition_bell_number(n):
    # ベル番号が0以下の場合は0を返す
    if n <= 0:
        return 0
    
    # 分割の数を格納するリストを作成し、最初の要素を1に設定する
    partitions = [0] * (n + 1)
    partitions[0] = 1
    
    # ベル番号を1からnまで順に計算する
    for i in range(1, n + 1):
        # i番目のベル番号の分割の数を計算する
        for j in range(i):
            partitions[i] += partitions[j] * partitions[i - j - 1]
    
    # n番目のベル番号の分割の数を返す
    return partitions[n]
```

この関数は、動的計画法を使用してベル番号の分割の数を計算します。例えば、`partition_bell_number(5)`を呼び出すと、ベル番号5を分割する方法の数である7が返されます。"
Mike's Copy of Benchmark Questions Verification V2.ipynb,68,指定された配列が単調かどうかを確認する Python 関数を作成します。,"def is_Monotonic(A): 
    return (all(A[i] <= A[i + 1] for i in range(len(A) - 1)) or
            all(A[i] >= A[i + 1] for i in range(len(A) - 1))) ",[],"['assert is_Monotonic([6, 5, 4, 4]) == True', 'assert is_Monotonic([1, 2, 2, 3]) == True', 'assert is_Monotonic([1, 3, 2]) == False']","以下は、指定された配列が単調かどうかを確認するPythonの関数です。

```python
def is_monotonic(arr):
    increasing = decreasing = True
    
    for i in range(1, len(arr)):
        if arr[i] < arr[i-1]:
            increasing = False
        if arr[i] > arr[i-1]:
            decreasing = False
    
    return increasing or decreasing
```

この関数は、配列が単調増加または単調減少である場合にTrueを返し、それ以外の場合にFalseを返します。配列の要素が等しい場合は、どちらのフラグもFalseになります。"
Mike's Copy of Benchmark Questions Verification V2.ipynb,69,リストに指定されたサブリストが含まれているかどうかを確認する関数を作成します。,"def is_sublist(l, s):
	sub_set = False
	if s == []:
		sub_set = True
	elif s == l:
		sub_set = True
	elif len(s) > len(l):
		sub_set = False
	else:
		for i in range(len(l)):
			if l[i] == s[0]:
				n = 1
				while (n < len(s)) and (l[i+n] == s[n]):
					n += 1				
				if n == len(s):
					sub_set = True
	return sub_set",[],"['assert is_sublist([2,4,3,5,7],[3,7])==False', 'assert is_sublist([2,4,3,5,7],[4,3])==True', 'assert is_sublist([2,4,3,5,7],[1,6])==False']","以下は、指定されたサブリストがリストに含まれているかどうかを確認する関数の例です。

```python
def contains_sublist(lst, sublist):
    # サブリストの長さがリストよりも長い場合、サブリストは含まれていないと判断する
    if len(sublist) > len(lst):
        return False
    
    # リストを順番にスキャンし、サブリストが見つかった場合はTrueを返す
    for i in range(len(lst) - len(sublist) + 1):
        if lst[i:i+len(sublist)] == sublist:
            return True
    
    # サブリストが見つからなかった場合はFalseを返す
    return False
```

この関数は、リスト`lst`とサブリスト`sublist`を引数として受け取ります。まず、サブリストの長さがリストよりも長い場合、サブリストは含まれていないと判断し、`False`を返します。それ以外の場合は、リストを順番にスキャンし、サブリストが見つかった場合は`True`を返します。サブリストが見つからなかった場合は`False`を返します。

以下は、この関数を使用する例です。

```python
lst = [1, 2, 3, 4, 5]
sublist = [3, 4]

print(contains_sublist(lst, sublist))  # True

sublist = [6, 7]

print(contains_sublist(lst, sublist))  # False
```"
Mike's Copy of Benchmark Questions Verification V2.ipynb,70,指定されたすべてのタプルの長さが等しいかどうかを確認する関数を作成します。,"def find_equal_tuple(Input):
  k = 0 if not Input else len(Input[0])
  flag = 1
  for tuple in Input:
    if len(tuple) != k:
      flag = 0
      break
  return flag
def get_equal(Input):
  return find_equal_tuple(Input) == 1",[],"['assert get_equal([(11, 22, 33), (44, 55, 66)]) == True', 'assert get_equal([(1, 2, 3), (4, 5, 6, 7)]) == False', 'assert get_equal([(1, 2), (3, 4)]) == True']","以下は、指定されたすべてのタプルの長さが等しいかどうかを確認する関数の例です。

```python
def check_tuple_lengths(*tuples):
    lengths = set(len(t) for t in tuples)
    return len(lengths) == 1
```

この関数は、可変長引数 `*tuples` を受け取ります。各タプルの長さを取得し、長さの集合を作成します。集合の要素数が1であれば、すべてのタプルの長さが等しいことを意味します。関数は真偽値を返します。

以下は、関数の使用例です。

```python
tuple1 = (1, 2, 3)
tuple2 = (4, 5, 6)
tuple3 = (7, 8, 9)

print(check_tuple_lengths(tuple1, tuple2, tuple3))  # True

tuple4 = (10, 11, 12, 13)
tuple5 = (14, 15, 16)

print(check_tuple_lengths(tuple1, tuple4, tuple5))  # False
```

最初の例では、3つのタプルの長さがすべて等しいため、`True` が出力されます。2番目の例では、最初のタプルの長さが4であり、他の2つのタプルの長さが3であるため、`False` が出力されます。"
Mike's Copy of Benchmark Questions Verification V2.ipynb,71,要素のリストを並べ替える関数を作成します。,"def comb_sort(nums):
    shrink_fact = 1.3
    gaps = len(nums)
    swapped = True
    i = 0
    while gaps > 1 or swapped:
        gaps = int(float(gaps) / shrink_fact)
        swapped = False
        i = 0
        while gaps + i < len(nums):
            if nums[i] > nums[i+gaps]:
                nums[i], nums[i+gaps] = nums[i+gaps], nums[i]
                swapped = True
            i += 1
    return nums",[],"['assert comb_sort([5, 15, 37, 25, 79]) == [5, 15, 25, 37, 79]', 'assert comb_sort([41, 32, 15, 19, 22]) == [15, 19, 22, 32, 41]', 'assert comb_sort([99, 15, 13, 47]) == [13, 15, 47, 99]']","以下は、要素のリストを並べ替える関数の例です。

```python
def sort_list(lst):
    return sorted(lst)
```

この関数は、引数として与えられたリストを並べ替えた新しいリストを返します。元のリストは変更されません。

例えば、以下のように使用することができます。

```python
my_list = [3, 1, 4, 2, 5]
sorted_list = sort_list(my_list)
print(sorted_list)  # [1, 2, 3, 4, 5]
print(my_list)  # [3, 1, 4, 2, 5]
```

この例では、`sort_list`関数を使用して`my_list`を並べ替えた結果を`sorted_list`に格納し、それぞれのリストを出力しています。"
Mike's Copy of Benchmark Questions Verification V2.ipynb,72,指定された数値が 2 つの平方の差として表現できるかどうかを確認する Python 関数を作成します。,"def dif_Square(n): 
    if (n % 4 != 2): 
        return True
    return False",[],"['assert dif_Square(5) == True', 'assert dif_Square(10) == False', 'assert dif_Square(15) == True']","以下は、指定された数値が2つの平方の差として表現できるかどうかを確認するPython関数の例です。

```python
import math

def is_square_difference(n):
    # nが負の場合はFalseを返す
    if n < 0:
        return False
    
    # 平方数の差を求める
    for i in range(int(math.sqrt(n)) + 1):
        diff = n - i**2
        
        # 平方数の差が平方数であればTrueを返す
        if math.isqrt(diff)**2 == diff:
            return True
    
    # 平方数の差が見つからない場合はFalseを返す
    return False
```

この関数は、指定された数値 `n` が負の場合は `False` を返します。それ以外の場合は、`math.sqrt()` 関数を使用して `n` の平方根の整数部分を取得し、その範囲内で `n - i**2` の差が平方数であるかどうかを確認します。差が平方数であれば、`True` を返します。差が平方数でない場合は、`False` を返します。

例えば、`is_square_difference(5)` を呼び出すと、`5` は `2` と `1` の平方の差として表現できるため、`True` が返されます。同様に、`is_square_difference(10)` を呼び出すと、`10` は平方の差として表現できないため、`False` が返されます。"
Mike's Copy of Benchmark Questions Verification V2.ipynb,74,パターン配列で指定されたシーケンスに従っているかどうかを確認する関数を作成します。,"def is_samepatterns(colors, patterns):    
    if len(colors) != len(patterns):
        return False    
    sdict = {}
    pset = set()
    sset = set()    
    for i in range(len(patterns)):
        pset.add(patterns[i])
        sset.add(colors[i])
        if patterns[i] not in sdict.keys():
            sdict[patterns[i]] = []

        keys = sdict[patterns[i]]
        keys.append(colors[i])
        sdict[patterns[i]] = keys

    if len(pset) != len(sset):
        return False   

    for values in sdict.values():

        for i in range(len(values) - 1):
            if values[i] != values[i+1]:
                return False

    return True",[],"['assert is_samepatterns([""red"",""green"",""green""], [""a"", ""b"", ""b""])==True', 'assert is_samepatterns([""red"",""green"",""greenn""], [""a"",""b"",""b""])==False', 'assert is_samepatterns([""red"",""green"",""greenn""], [""a"",""b""])==False']","以下は、指定されたパターン配列に従ってシーケンスが一致するかどうかを確認する関数の例です。

```python
def check_pattern(sequence, pattern):
    if len(sequence) != len(pattern):
        return False
    
    for i in range(len(sequence)):
        if pattern[i] != '*' and sequence[i] != pattern[i]:
            return False
    
    return True
```

この関数は、シーケンスとパターンの長さが一致しているかを確認し、それぞれの要素が一致するかどうかをチェックします。パターンの要素が '*' の場合は、どの値でも一致するとみなします。

例えば、以下のように使用することができます。

```python
sequence = [1, 2, 3, 4, 5]
pattern = [1, '*', 3, '*', 5]

print(check_pattern(sequence, pattern))  # True

sequence = [1, 2, 3, 4, 5]
pattern = [1, '*', 3, 6, 5]

print(check_pattern(sequence, pattern))  # False
```

最初の例では、シーケンスとパターンの要素が一致しているため、True が返されます。2番目の例では、シーケンスとパターンの3番目の要素が一致していないため、False が返されます。"
