source_file,task_id,prompt,code,test_imports,test_list,gpt_result
Mike's Copy of Benchmark Questions Verification V2.ipynb,58,Escriba una función de Python para verificar si los dos números enteros dados tienen signo opuesto o no.,"def opposite_Signs(x,y): 
    return ((x ^ y) < 0); ",[],"['assert opposite_Signs(1,-2) == True', 'assert opposite_Signs(3,2) == False', 'assert opposite_Signs(-10,-10) == False', 'assert opposite_Signs(-2,2) == True']","Aquí está una función de Python que verifica si dos números enteros tienen signos opuestos:

```python
def check_opposite_sign(num1, num2):
    return num1 * num2 < 0
```

Esta función devuelve `True` si los dos números tienen signos opuestos y `False` en caso contrario. Funciona multiplicando los dos números: si el resultado es negativo, entonces los números tienen signos opuestos."
Mike's Copy of Benchmark Questions Verification V2.ipynb,59,Escribe una función para encontrar el enésimo número octagonal.,"def is_octagonal(n): 
	return 3 * n * n - 2 * n ",[],"['assert is_octagonal(5) == 65', 'assert is_octagonal(10) == 280', 'assert is_octagonal(15) == 645']","Un número octagonal es un número poligonal que representa un polígono con ocho lados. El enésimo número octagonal se puede calcular utilizando la fórmula: n(3n-2), donde n es el enésimo término.

Aquí está la función en Python para encontrar el enésimo número octagonal:

```python
def octagonal_number(n):
    return n * (3 * n - 2)
```

Puedes usar esta función para encontrar el enésimo número octagonal. Por ejemplo, para encontrar el 5º número octagonal, puedes llamar a la función de esta manera:

```python
print(octagonal_number(5))
```

Esto imprimirá el número 65, que es el 5º número octagonal."
Mike's Copy of Benchmark Questions Verification V2.ipynb,61,Escriba una función de Python para contar el número de subcadenas con la suma de dígitos igual a su longitud.,"from collections import defaultdict
def count_Substrings(s):
    n = len(s)
    count,sum = 0,0
    mp = defaultdict(lambda : 0)
    mp[0] += 1
    for i in range(n):
        sum += ord(s[i]) - ord('0')
        count += mp[sum - (i + 1)]
        mp[sum - (i + 1)] += 1
    return count",[],"[""assert count_Substrings('112112') == 6"", ""assert count_Substrings('111') == 6"", ""assert count_Substrings('1101112') == 12""]","Aquí está la función de Python que cuenta el número de subcadenas con la suma de dígitos igual a su longitud. Esta función toma una cadena como entrada y devuelve el número de subcadenas que cumplen con la condición.

```python
def count_substrings(s):
    count = 0
    for i in range(len(s)):
        for j in range(i+1, len(s)+1):
            substring = s[i:j]
            if substring.isdigit():
                if sum(int(digit) for digit in substring) == len(substring):
                    count += 1
    return count
```

Esta función utiliza dos bucles for para generar todas las subcadenas posibles de la cadena de entrada. Luego, para cada subcadena, verifica si todos los caracteres son dígitos. Si es así, calcula la suma de los dígitos y la compara con la longitud de la subcadena. Si son iguales, incrementa el contador. Finalmente, la función devuelve el contador."
Mike's Copy of Benchmark Questions Verification V2.ipynb,62,Escriba una función de Python para encontrar el número más pequeño en una lista.,"def smallest_num(xs):
  return min(xs)
",[],"['assert smallest_num([10, 20, 1, 45, 99]) == 1', 'assert smallest_num([1, 2, 3]) == 1', 'assert smallest_num([45, 46, 50, 60]) == 45']","Aquí está una función simple que hace eso:

```python
def find_smallest_number(lst):
    return min(lst)
```

Esta función utiliza la función incorporada `min()` de Python para encontrar el número más pequeño en una lista. Puedes usarla de la siguiente manera:

```python
numbers = [17, 25, 2, 58, 30]
print(find_smallest_number(numbers))  # Output: 2
```

Esta función devolverá el número más pequeño en la lista que le pases."
Mike's Copy of Benchmark Questions Verification V2.ipynb,63,Escriba una función para encontrar la diferencia máxima entre los pares disponibles en la lista de tuplas dada.,"def max_difference(test_list):
  temp = [abs(b - a) for a, b in test_list]
  res = max(temp)
  return (res) ",[],"['assert max_difference([(3, 5), (1, 7), (10, 3), (1, 2)]) == 7', 'assert max_difference([(4, 6), (2, 17), (9, 13), (11, 12)]) == 15', 'assert max_difference([(12, 35), (21, 27), (13, 23), (41, 22)]) == 23']","Aquí está la función en Python que encuentra la diferencia máxima entre los pares disponibles en la lista de tuplas dada:

```python
def max_difference(tuples_list):
    # Flatten the list of tuples
    flat_list = [item for sublist in tuples_list for item in sublist]
    
    # Find the maximum and minimum in the flat list
    max_val = max(flat_list)
    min_val = min(flat_list)
    
    # Return the difference
    return max_val - min_val
```

Esta función primero aplana la lista de tuplas en una sola lista. Luego, encuentra el valor máximo y mínimo en la lista aplanada. Finalmente, devuelve la diferencia entre el valor máximo y mínimo."
Mike's Copy of Benchmark Questions Verification V2.ipynb,64,Escribe una función para ordenar una lista de tuplas usando el segundo valor de cada tupla.,"def subject_marks(subjectmarks):
#subject_marks = [('English', 88), ('Science', 90), ('Maths', 97), ('Social sciences', 82)])
 subjectmarks.sort(key = lambda x: x[1])
 return subjectmarks",[],"[""assert subject_marks([('English', 88), ('Science', 90), ('Maths', 97), ('Social sciences', 82)])==[('Social sciences', 82), ('English', 88), ('Science', 90), ('Maths', 97)]"", ""assert subject_marks([('Telugu',49),('Hindhi',54),('Social',33)])==([('Social',33),('Telugu',49),('Hindhi',54)])"", ""assert subject_marks([('Physics',96),('Chemistry',97),('Biology',45)])==([('Biology',45),('Physics',96),('Chemistry',97)])""]","Puedes usar la función `sorted()` de Python, que permite ordenar cualquier iterable. Para ordenar la lista de tuplas por el segundo valor de cada tupla, puedes usar una función lambda como `key` en `sorted()`. Aquí está el código:

```python
def sort_tuples(tuples_list):
    return sorted(tuples_list, key=lambda x: x[1])
```

Esta función toma una lista de tuplas como entrada y devuelve una nueva lista de tuplas ordenada por el segundo valor de cada tupla."
Mike's Copy of Benchmark Questions Verification V2.ipynb,65,Escribe una función para aplanar una lista y sumar todos sus elementos.,"def recursive_list_sum(data_list):
	total = 0
	for element in data_list:
		if type(element) == type([]):
			total = total + recursive_list_sum(element)
		else:
			total = total + element
	return total",[],"['assert recursive_list_sum(([1, 2, [3,4],[5,6]]))==21', 'assert recursive_list_sum(([7, 10, [15,14],[19,41]]))==106', 'assert recursive_list_sum(([10, 20, [30,40],[50,60]]))==210']","Aquí está una función que aplanará una lista y sumará todos sus elementos. Esta función utiliza la recursividad para manejar listas anidadas de cualquier profundidad.

```python
def flatten_and_sum(lst):
    total = 0
    for i in lst:
        if isinstance(i, list):
            total += flatten_and_sum(i)
        else:
            total += i
    return total
```

Puedes usar esta función de la siguiente manera:

```python
print(flatten_and_sum([1, 2, [3, 4, [5, 6], 7], 8]))  # Output: 36
```

Esta función recorrerá cada elemento de la lista. Si el elemento es una lista, la función se llamará a sí misma con esa lista como argumento (esto es la recursividad). Si el elemento no es una lista, simplemente se sumará al total."
Mike's Copy of Benchmark Questions Verification V2.ipynb,66,Escribe una función de Python para contar el número de números positivos en una lista.,"def pos_count(list):
  pos_count= 0
  for num in list: 
    if num >= 0: 
      pos_count += 1
  return pos_count ",[],"['assert pos_count([1,-2,3,-4]) == 2', 'assert pos_count([3,4,5,-1]) == 3', 'assert pos_count([1,2,3,4]) == 4']","Aquí está una función de Python que cuenta el número de números positivos en una lista:

```python
def count_positives(lst):
    return len([num for num in lst if num > 0])
```

Esta función utiliza una comprensión de lista para generar una nueva lista que contiene solo los números positivos de la lista original. Luego, devuelve la longitud de esta nueva lista, que es el número de números positivos en la lista original."
Mike's Copy of Benchmark Questions Verification V2.ipynb,67,Escribe una función para encontrar la cantidad de formas de dividir un conjunto de números de Bell.,"def bell_number(n):   
    bell = [[0 for i in range(n+1)] for j in range(n+1)] 
    bell[0][0] = 1
    for i in range(1, n+1): 
        bell[i][0] = bell[i-1][i-1]  
        for j in range(1, i+1): 
            bell[i][j] = bell[i-1][j-1] + bell[i][j-1]   
    return bell[n][0] ",[],"['assert bell_number(2)==2', 'assert bell_number(10)==115975', 'assert bell_number(56)==6775685320645824322581483068371419745979053216268760300']","Los números de Bell son una secuencia de números que representan el número de formas en que un conjunto puede ser particionado en subconjuntos no vacíos. El número de Bell para un conjunto de n elementos se denota como B(n).

La fórmula para calcular el número de Bell es:

B(n) = sumatoria de k=0 hasta n de {n choose k} * B(k)

Donde {n choose k} es el coeficiente binomial que representa el número de formas de elegir k elementos de un conjunto de n elementos.

Aquí está la función en Python que calcula el número de Bell:

```python
def bell_number(n):
    bell = [[0 for i in range(n+1)] for j in range(n+1)]
    bell[0][0] = 1
    for i in range(1, n+1):
        bell[i][0] = bell[i-1][i-1]
        for j in range(1, i+1):
            bell[i][j] = bell[i-1][j-1] + bell[i][j-1]
    return bell[n][0]
```

Esta función utiliza una tabla de programación dinámica para calcular el número de Bell. La tabla bell[i][j] contiene el número de Bell para i elementos con j particiones. La función devuelve bell[n][0], que es el número de Bell para n elementos."
Mike's Copy of Benchmark Questions Verification V2.ipynb,68,Escriba una función de Python para verificar si la matriz dada es monótona o no.,"def is_Monotonic(A): 
    return (all(A[i] <= A[i + 1] for i in range(len(A) - 1)) or
            all(A[i] >= A[i + 1] for i in range(len(A) - 1))) ",[],"['assert is_Monotonic([6, 5, 4, 4]) == True', 'assert is_Monotonic([1, 2, 2, 3]) == True', 'assert is_Monotonic([1, 3, 2]) == False']","Una matriz es monótona si y solo si es monótona creciente o monótona decreciente. Aquí está la función de Python para verificar si una matriz es monótona o no:

```python
def isMonotonic(A):
    return (all(A[i] <= A[i + 1] for i in range(len(A) - 1)) or
            all(A[i] >= A[i + 1] for i in range(len(A) - 1)))
```

En esta función, `all(A[i] <= A[i + 1] for i in range(len(A) - 1))` verifica si la matriz es monótona creciente y `all(A[i] >= A[i + 1] for i in range(len(A) - 1))` verifica si la matriz es monótona decreciente. Si alguna de estas condiciones es verdadera, la matriz es monótona."
Mike's Copy of Benchmark Questions Verification V2.ipynb,69,Escriba una función para verificar si una lista contiene la sublista dada o no.,"def is_sublist(l, s):
	sub_set = False
	if s == []:
		sub_set = True
	elif s == l:
		sub_set = True
	elif len(s) > len(l):
		sub_set = False
	else:
		for i in range(len(l)):
			if l[i] == s[0]:
				n = 1
				while (n < len(s)) and (l[i+n] == s[n]):
					n += 1				
				if n == len(s):
					sub_set = True
	return sub_set",[],"['assert is_sublist([2,4,3,5,7],[3,7])==False', 'assert is_sublist([2,4,3,5,7],[4,3])==True', 'assert is_sublist([2,4,3,5,7],[1,6])==False']","Aquí está la función en Python que verifica si una lista contiene una sublista dada o no:

```python
def is_sublist(list1, sublist):
    len_sublist = len(sublist)
    for i in range(len(list1)):
        if list1[i:i+len_sublist] == sublist:
            return True
    return False
```

Esta función toma dos argumentos: `list1` que es la lista principal y `sublist` que es la sublista que queremos verificar. La función recorre la lista principal y compara cada segmento de la lista del mismo tamaño que la sublista con la sublista. Si encuentra una coincidencia, devuelve `True`. Si no encuentra ninguna coincidencia después de recorrer toda la lista, devuelve `False`."
Mike's Copy of Benchmark Questions Verification V2.ipynb,70,Escribe una función para encontrar si todas las tuplas dadas tienen la misma longitud o no.,"def find_equal_tuple(Input):
  k = 0 if not Input else len(Input[0])
  flag = 1
  for tuple in Input:
    if len(tuple) != k:
      flag = 0
      break
  return flag
def get_equal(Input):
  return find_equal_tuple(Input) == 1",[],"['assert get_equal([(11, 22, 33), (44, 55, 66)]) == True', 'assert get_equal([(1, 2, 3), (4, 5, 6, 7)]) == False', 'assert get_equal([(1, 2), (3, 4)]) == True']","Aquí está la función en Python que puede usar para verificar si todas las tuplas tienen la misma longitud o no:

```python
def check_tuples_length(tuples):
    if len(set(len(t) for t in tuples)) == 1:
        return True
    else:
        return False
```

Esta función toma una lista de tuplas como entrada y devuelve True si todas las tuplas tienen la misma longitud, de lo contrario devuelve False. La función utiliza la comprensión de listas para crear una lista de longitudes de todas las tuplas y luego convierte esa lista en un conjunto para eliminar duplicados. Si la longitud del conjunto es 1, significa que todas las tuplas tienen la misma longitud."
Mike's Copy of Benchmark Questions Verification V2.ipynb,71,Escribe una función para ordenar una lista de elementos.,"def comb_sort(nums):
    shrink_fact = 1.3
    gaps = len(nums)
    swapped = True
    i = 0
    while gaps > 1 or swapped:
        gaps = int(float(gaps) / shrink_fact)
        swapped = False
        i = 0
        while gaps + i < len(nums):
            if nums[i] > nums[i+gaps]:
                nums[i], nums[i+gaps] = nums[i+gaps], nums[i]
                swapped = True
            i += 1
    return nums",[],"['assert comb_sort([5, 15, 37, 25, 79]) == [5, 15, 25, 37, 79]', 'assert comb_sort([41, 32, 15, 19, 22]) == [15, 19, 22, 32, 41]', 'assert comb_sort([99, 15, 13, 47]) == [13, 15, 47, 99]']","Aquí está una función simple que utiliza el método de ordenamiento incorporado en Python para ordenar una lista de elementos:

```python
def sort_list(lst):
    return sorted(lst)
```

Puedes usar esta función de la siguiente manera:

```python
numbers = [5, 1, 9, 3, 7]
sorted_numbers = sort_list(numbers)
print(sorted_numbers)  # Output: [1, 3, 5, 7, 9]
```

Esta función funciona con listas de números, así como con listas de cadenas y otros tipos de datos que se pueden ordenar."
Mike's Copy of Benchmark Questions Verification V2.ipynb,72,Escribe una función de Python para comprobar si el número dado se puede representar como la diferencia de dos cuadrados o no.,"def dif_Square(n): 
    if (n % 4 != 2): 
        return True
    return False",[],"['assert dif_Square(5) == True', 'assert dif_Square(10) == False', 'assert dif_Square(15) == True']","Aquí está la función de Python que comprueba si un número dado se puede representar como la diferencia de dos cuadrados o no.

```python
def check_difference_of_squares(n):
    for i in range(0, int(n**0.5)+1):
        j = (n - i*i)**0.5
        if j == int(j):
            return True
    return False
```

Esta función toma un número `n` como entrada y comprueba si se puede representar como la diferencia de dos cuadrados. Para hacer esto, recorre todos los números desde `0` hasta la raíz cuadrada de `n` (ambos incluidos). Para cada número `i`, calcula `j` como la raíz cuadrada de `n - i*i`. Si `j` es un número entero, entonces `n` se puede representar como la diferencia de dos cuadrados (`i*i` y `j*j`), por lo que la función devuelve `True`. Si no se encuentra ningún par de números que cumpla esta condición, la función devuelve `False`."
Mike's Copy of Benchmark Questions Verification V2.ipynb,74,Escribe una función para comprobar si sigue la secuencia dada en la matriz de patrones.,"def is_samepatterns(colors, patterns):    
    if len(colors) != len(patterns):
        return False    
    sdict = {}
    pset = set()
    sset = set()    
    for i in range(len(patterns)):
        pset.add(patterns[i])
        sset.add(colors[i])
        if patterns[i] not in sdict.keys():
            sdict[patterns[i]] = []

        keys = sdict[patterns[i]]
        keys.append(colors[i])
        sdict[patterns[i]] = keys

    if len(pset) != len(sset):
        return False   

    for values in sdict.values():

        for i in range(len(values) - 1):
            if values[i] != values[i+1]:
                return False

    return True",[],"['assert is_samepatterns([""red"",""green"",""green""], [""a"", ""b"", ""b""])==True', 'assert is_samepatterns([""red"",""green"",""greenn""], [""a"",""b"",""b""])==False', 'assert is_samepatterns([""red"",""green"",""greenn""], [""a"",""b""])==False']","Para poder escribir una función que compruebe si sigue la secuencia dada en la matriz de patrones, necesitaría más detalles sobre cómo se define la secuencia y cómo se estructura la matriz de patrones. Sin embargo, aquí hay un ejemplo general de cómo podría hacerlo:

```python
def check_sequence(matrix, pattern):
    for i in range(len(matrix)):
        if matrix[i] != pattern[i % len(pattern)]:
            return False
    return True
```

En este ejemplo, la función `check_sequence` toma una matriz y un patrón como entrada. Comprueba si cada elemento de la matriz coincide con el elemento correspondiente del patrón (tomando el módulo de la longitud del patrón para manejar los patrones que son más cortos que la matriz). Si encuentra un elemento que no coincide, devuelve `False`. Si todos los elementos coinciden, devuelve `True`.

Por favor, proporciona más detalles si necesitas una solución más específica."
Mike's Copy of Benchmark Questions Verification V2.ipynb,75,Escribe una función para encontrar tuplas que tengan todos los elementos divisibles por k de la lista de tuplas dada.,"def find_tuples(test_list, K):
  res = [sub for sub in test_list if all(ele % K == 0 for ele in sub)]
  return res",[],"['assert find_tuples([(6, 24, 12), (7, 9, 6), (12, 18, 21)], 6) == [(6, 24, 12)]', 'assert find_tuples([(5, 25, 30), (4, 2, 3), (7, 8, 9)], 5) == [(5, 25, 30)]', 'assert find_tuples([(7, 9, 16), (8, 16, 4), (19, 17, 18)], 4) == [(8, 16, 4)]']","Aquí está la función en Python que hace exactamente eso:

```python
def find_tuples(lst, k):
    # Lista para almacenar las tuplas resultantes
    result = []
    
    # Iterar sobre cada tupla en la lista
    for tup in lst:
        # Usar la función all() para comprobar si todos los elementos en la tupla son divisibles por k
        if all(i % k == 0 for i in tup):
            result.append(tup)
    
    return result
```

Esta función toma una lista de tuplas y un número `k` como entrada. Itera sobre cada tupla en la lista y usa la función `all()` para comprobar si todos los elementos en la tupla son divisibles por `k`. Si es así, añade la tupla a la lista de resultados. Finalmente, devuelve la lista de resultados."
Mike's Copy of Benchmark Questions Verification V2.ipynb,77,Escribe una función de Python para encontrar si un número es divisible por 11.,"def is_Diff(n): 
    return (n % 11 == 0) ",[],"['assert is_Diff (12345) == False', 'assert is_Diff(1212112) == True', 'assert is_Diff(1212) == False']","Aquí está la función de Python que verifica si un número es divisible por 11:

```python
def is_divisible_by_11(n):
    return n % 11 == 0
```

Esta función toma un número `n` como entrada y devuelve `True` si `n` es divisible por 11, y `False` en caso contrario."
Mike's Copy of Benchmark Questions Verification V2.ipynb,79,Escriba una función de Python para verificar si la longitud de la palabra es impar o no.,"def word_len(s): 
    s = s.split(' ')   
    for word in s:    
        if len(word)%2!=0: 
            return True  
        else:
          return False",[],"['assert word_len(""Hadoop"") == False', 'assert word_len(""great"") == True', 'assert word_len(""structure"") == True']","Aquí está una función de Python que verifica si la longitud de una palabra es impar o no:

```python
def is_length_odd(word):
    if len(word) % 2 == 0:
        return False
    else:
        return True
```

Esta función toma una palabra como entrada y devuelve `True` si la longitud de la palabra es impar, y `False` si no lo es."
Mike's Copy of Benchmark Questions Verification V2.ipynb,80,Escribe una función para encontrar el enésimo número tetraédrico.,"def tetrahedral_number(n): 
	return (n * (n + 1) * (n + 2)) / 6",[],"['assert tetrahedral_number(5) == 35', 'assert tetrahedral_number(6) == 56', 'assert tetrahedral_number(7) == 84']","Un número tetraédrico es un número figurado que representa un tetraedro con puntos. El enésimo número tetraédrico se puede encontrar utilizando la fórmula: n*(n+1)*(n+2)/6

Aquí está la función en Python:

```python
def tetrahedral_number(n):
    return n*(n+1)*(n+2)//6
```

Esta función toma un número entero n como entrada y devuelve el enésimo número tetraédrico."
Mike's Copy of Benchmark Questions Verification V2.ipynb,82,Escribe una función para encontrar el volumen de una esfera.,"import math
def volume_sphere(r):
  volume=(4/3)*math.pi*r*r*r
  return volume",['import math'],"['assert math.isclose(volume_sphere(10), 4188.790204786391, rel_tol=0.001)', 'assert math.isclose(volume_sphere(25), 65449.84694978735, rel_tol=0.001)', 'assert math.isclose(volume_sphere(20), 33510.32163829113, rel_tol=0.001)']","Aquí está la función en Python para encontrar el volumen de una esfera. La fórmula para calcular el volumen de una esfera es 4/3 * π * r^3 donde r es el radio de la esfera.

```python
import math

def volume_of_sphere(radius):
    return (4/3) * math.pi * (radius**3)
```

Puedes usar esta función para encontrar el volumen de una esfera pasando el radio de la esfera como argumento. Por ejemplo:

```python
print(volume_of_sphere(5))
```

Esto imprimirá el volumen de una esfera con un radio de 5 unidades."
