source_file,task_id,prompt,code,test_imports,test_list,gpt_result
Mike's Copy of Benchmark Questions Verification V2.ipynb,62,リスト内の最小の数値を見つける Python 関数を作成します。,"def smallest_num(xs):
  return min(xs)
",[],"['assert smallest_num([10, 20, 1, 45, 99]) == 1', 'assert smallest_num([1, 2, 3]) == 1', 'assert smallest_num([45, 46, 50, 60]) == 45']","def find_minimum(numbers):
    minimum = numbers[0]
    for num in numbers:
        if num < minimum:
            minimum = num
    return minimum"
Mike's Copy of Benchmark Questions Verification V2.ipynb,63,指定されたタプル リスト内の利用可能なペア間の最大差を見つける関数を作成します。,"def max_difference(test_list):
  temp = [abs(b - a) for a, b in test_list]
  res = max(temp)
  return (res) ",[],"['assert max_difference([(3, 5), (1, 7), (10, 3), (1, 2)]) == 7', 'assert max_difference([(4, 6), (2, 17), (9, 13), (11, 12)]) == 15', 'assert max_difference([(12, 35), (21, 27), (13, 23), (41, 22)]) == 23']","def max_difference(pairs):
    if len(pairs) < 2:
        return None"
Mike's Copy of Benchmark Questions Verification V2.ipynb,64,各タプルの 2 番目の値を使用してタプルのリストを並べ替える関数を作成します。,"def subject_marks(subjectmarks):
#subject_marks = [('English', 88), ('Science', 90), ('Maths', 97), ('Social sciences', 82)])
 subjectmarks.sort(key = lambda x: x[1])
 return subjectmarks",[],"[""assert subject_marks([('English', 88), ('Science', 90), ('Maths', 97), ('Social sciences', 82)])==[('Social sciences', 82), ('English', 88), ('Science', 90), ('Maths', 97)]"", ""assert subject_marks([('Telugu',49),('Hindhi',54),('Social',33)])==([('Social',33),('Telugu',49),('Hindhi',54)])"", ""assert subject_marks([('Physics',96),('Chemistry',97),('Biology',45)])==([('Biology',45),('Physics',96),('Chemistry',97)])""]","def sort_tuples(tuples):
    return sorted(tuples, key=lambda x: x[1])"
Mike's Copy of Benchmark Questions Verification V2.ipynb,65,リストをフラット化し、そのすべての要素を合計する関数を作成します。,"def recursive_list_sum(data_list):
	total = 0
	for element in data_list:
		if type(element) == type([]):
			total = total + recursive_list_sum(element)
		else:
			total = total + element
	return total",[],"['assert recursive_list_sum(([1, 2, [3,4],[5,6]]))==21', 'assert recursive_list_sum(([7, 10, [15,14],[19,41]]))==106', 'assert recursive_list_sum(([10, 20, [30,40],[50,60]]))==210']","def flatten_and_sum(lst):
    flattened = [item for sublist in lst for item in sublist]
    return sum(flattened)"
Mike's Copy of Benchmark Questions Verification V2.ipynb,66,リスト内の正の数を数える Python 関数を作成します。,"def pos_count(list):
  pos_count= 0
  for num in list: 
    if num >= 0: 
      pos_count += 1
  return pos_count ",[],"['assert pos_count([1,-2,3,-4]) == 2', 'assert pos_count([3,4,5,-1]) == 3', 'assert pos_count([1,2,3,4]) == 4']","def count_positive_numbers(numbers):
    count = 0
    for num in numbers:
        if num > 0:
            count += 1
    return count"
Mike's Copy of Benchmark Questions Verification V2.ipynb,67,一連のベル番号を分割する方法の数を見つける関数を作成します。,"def bell_number(n):   
    bell = [[0 for i in range(n+1)] for j in range(n+1)] 
    bell[0][0] = 1
    for i in range(1, n+1): 
        bell[i][0] = bell[i-1][i-1]  
        for j in range(1, i+1): 
            bell[i][j] = bell[i-1][j-1] + bell[i][j-1]   
    return bell[n][0] ",[],"['assert bell_number(2)==2', 'assert bell_number(10)==115975', 'assert bell_number(56)==6775685320645824322581483068371419745979053216268760300']","def count_partition_methods(n):
    # Base case: If n is 0, there is only one way to partition it (with an empty partition)
    if n == 0:
        return 1
    
    # Initialize the count to 0
    count = 0
    
    # Try partitioning the number using different partition sizes
    for size in range(1, n+1):
        # The next partition size should be smaller or equal to the remaining number
        if size <= n:
            # Recursively count the partition methods for the remaining number
            count += count_partition_methods(n - size)
    
    return count"
Mike's Copy of Benchmark Questions Verification V2.ipynb,68,指定された配列が単調かどうかを確認する Python 関数を作成します。,"def is_Monotonic(A): 
    return (all(A[i] <= A[i + 1] for i in range(len(A) - 1)) or
            all(A[i] >= A[i + 1] for i in range(len(A) - 1))) ",[],"['assert is_Monotonic([6, 5, 4, 4]) == True', 'assert is_Monotonic([1, 2, 2, 3]) == True', 'assert is_Monotonic([1, 3, 2]) == False']","def is_monotonic(arr):
    # Check if the array is non-decreasing
    non_decreasing = all(arr[i] <= arr[i+1] for i in range(len(arr)-1))
    if non_decreasing:
        return True
    
    # Check if the array is non-increasing
    non_increasing = all(arr[i] >= arr[i+1] for i in range(len(arr)-1))
    if non_increasing:
        return True
    
    # If neither non-decreasing nor non-increasing, the array is not monotonic
    return False"
Mike's Copy of Benchmark Questions Verification V2.ipynb,69,リストに指定されたサブリストが含まれているかどうかを確認する関数を作成します。,"def is_sublist(l, s):
	sub_set = False
	if s == []:
		sub_set = True
	elif s == l:
		sub_set = True
	elif len(s) > len(l):
		sub_set = False
	else:
		for i in range(len(l)):
			if l[i] == s[0]:
				n = 1
				while (n < len(s)) and (l[i+n] == s[n]):
					n += 1				
				if n == len(s):
					sub_set = True
	return sub_set",[],"['assert is_sublist([2,4,3,5,7],[3,7])==False', 'assert is_sublist([2,4,3,5,7],[4,3])==True', 'assert is_sublist([2,4,3,5,7],[1,6])==False']","def check_sublist(main_list, sublist):
    return sublist in main_list"
Mike's Copy of Benchmark Questions Verification V2.ipynb,70,指定されたすべてのタプルの長さが等しいかどうかを確認する関数を作成します。,"def find_equal_tuple(Input):
  k = 0 if not Input else len(Input[0])
  flag = 1
  for tuple in Input:
    if len(tuple) != k:
      flag = 0
      break
  return flag
def get_equal(Input):
  return find_equal_tuple(Input) == 1",[],"['assert get_equal([(11, 22, 33), (44, 55, 66)]) == True', 'assert get_equal([(1, 2, 3), (4, 5, 6, 7)]) == False', 'assert get_equal([(1, 2), (3, 4)]) == True']","def are_tuples_of_equal_length(tuples):
    if not tuples:
        return True
    length = len(tuples[0])
    return all(len(t) == length for t in tuples)"
Mike's Copy of Benchmark Questions Verification V2.ipynb,71,要素のリストを並べ替える関数を作成します。,"def comb_sort(nums):
    shrink_fact = 1.3
    gaps = len(nums)
    swapped = True
    i = 0
    while gaps > 1 or swapped:
        gaps = int(float(gaps) / shrink_fact)
        swapped = False
        i = 0
        while gaps + i < len(nums):
            if nums[i] > nums[i+gaps]:
                nums[i], nums[i+gaps] = nums[i+gaps], nums[i]
                swapped = True
            i += 1
    return nums",[],"['assert comb_sort([5, 15, 37, 25, 79]) == [5, 15, 25, 37, 79]', 'assert comb_sort([41, 32, 15, 19, 22]) == [15, 19, 22, 32, 41]', 'assert comb_sort([99, 15, 13, 47]) == [13, 15, 47, 99]']","def sort_list(lst):
    return sorted(lst)"
Mike's Copy of Benchmark Questions Verification V2.ipynb,72,指定された数値が 2 つの平方の差として表現できるかどうかを確認する Python 関数を作成します。,"def dif_Square(n): 
    if (n % 4 != 2): 
        return True
    return False",[],"['assert dif_Square(5) == True', 'assert dif_Square(10) == False', 'assert dif_Square(15) == True']","def is_difference_of_squares(n):
    for i in range(1, int(n**0.5) + 1):
        diff = n - i**2
        if int(diff**0.5) ** 2 == diff:
            return True
    return False"
Mike's Copy of Benchmark Questions Verification V2.ipynb,74,パターン配列で指定されたシーケンスに従っているかどうかを確認する関数を作成します。,"def is_samepatterns(colors, patterns):    
    if len(colors) != len(patterns):
        return False    
    sdict = {}
    pset = set()
    sset = set()    
    for i in range(len(patterns)):
        pset.add(patterns[i])
        sset.add(colors[i])
        if patterns[i] not in sdict.keys():
            sdict[patterns[i]] = []

        keys = sdict[patterns[i]]
        keys.append(colors[i])
        sdict[patterns[i]] = keys

    if len(pset) != len(sset):
        return False   

    for values in sdict.values():

        for i in range(len(values) - 1):
            if values[i] != values[i+1]:
                return False

    return True",[],"['assert is_samepatterns([""red"",""green"",""green""], [""a"", ""b"", ""b""])==True', 'assert is_samepatterns([""red"",""green"",""greenn""], [""a"",""b"",""b""])==False', 'assert is_samepatterns([""red"",""green"",""greenn""], [""a"",""b""])==False']","def sequence_follows_pattern(sequence, pattern):
    if len(sequence) != len(pattern):
        return False"
Mike's Copy of Benchmark Questions Verification V2.ipynb,75,指定されたタプルのリストから、k で割り切れるすべての要素を持つタプルを見つける関数を作成します。,"def find_tuples(test_list, K):
  res = [sub for sub in test_list if all(ele % K == 0 for ele in sub)]
  return res",[],"['assert find_tuples([(6, 24, 12), (7, 9, 6), (12, 18, 21)], 6) == [(6, 24, 12)]', 'assert find_tuples([(5, 25, 30), (4, 2, 3), (7, 8, 9)], 5) == [(5, 25, 30)]', 'assert find_tuples([(7, 9, 16), (8, 16, 4), (19, 17, 18)], 4) == [(8, 16, 4)]']","def find_divisible_tuples(tuples, k):
    divisible_tuples = []
    for tpl in tuples:
        if tpl[0] % k == 0 and tpl[1] % k == 0:
            divisible_tuples.append(tpl)
    return divisible_tuples"
Mike's Copy of Benchmark Questions Verification V2.ipynb,77,数値が 11 で割り切れるかどうかを調べる Python 関数を作成します。,"def is_Diff(n): 
    return (n % 11 == 0) ",[],"['assert is_Diff (12345) == False', 'assert is_Diff(1212112) == True', 'assert is_Diff(1212) == False']","def is_divisible_by_11(number):
    if number % 11 == 0:
        return True
    else:
        return False"
Mike's Copy of Benchmark Questions Verification V2.ipynb,79,単語の長さが奇数かどうかを確認する Python 関数を作成します。,"def word_len(s): 
    s = s.split(' ')   
    for word in s:    
        if len(word)%2!=0: 
            return True  
        else:
          return False",[],"['assert word_len(""Hadoop"") == False', 'assert word_len(""great"") == True', 'assert word_len(""structure"") == True']","def is_word_length_odd(word):
    if len(word) % 2 == 1:
        return True
    else:
        return False"
Mike's Copy of Benchmark Questions Verification V2.ipynb,80,n番目の四面体数を求める関数を作成します。,"def tetrahedral_number(n): 
	return (n * (n + 1) * (n + 2)) / 6",[],"['assert tetrahedral_number(5) == 35', 'assert tetrahedral_number(6) == 56', 'assert tetrahedral_number(7) == 84']","def tetrahedral_number(n):
    return (n * (n + 1) * (n + 2)) // 6"
Mike's Copy of Benchmark Questions Verification V2.ipynb,82,球の体積を求める関数を作成します。,"import math
def volume_sphere(r):
  volume=(4/3)*math.pi*r*r*r
  return volume",['import math'],"['assert math.isclose(volume_sphere(10), 4188.790204786391, rel_tol=0.001)', 'assert math.isclose(volume_sphere(25), 65449.84694978735, rel_tol=0.001)', 'assert math.isclose(volume_sphere(20), 33510.32163829113, rel_tol=0.001)']","def calculate_volume(radius):
    volume = (4/3) * math.pi * radius**3
    return volume"
Mike's Copy of Benchmark Questions Verification V2.ipynb,83,指定された文字列のすべての文字の ASCII 値を 26 で割って加算した文字を見つける Python 関数を作成します。,"def get_Char(strr):  
    summ = 0
    for i in range(len(strr)): 
        summ += (ord(strr[i]) - ord('a') + 1)  
    if (summ % 26 == 0): 
        return ord('z') 
    else: 
        summ = summ % 26
        return chr(ord('a') + summ - 1)",[],"['assert get_Char(""abc"") == ""f""', 'assert get_Char(""gfg"") == ""t""', 'assert get_Char(""ab"") == ""c""']","def find_character(string):
    sum = 0
    for char in string:
        sum += ord(char) % 26
    return chr(sum % 26 + 97)"
Mike's Copy of Benchmark Questions Verification V2.ipynb,84,ニューマン コンウェイ数列の n 番目の数値を見つける関数を作成します。,"def sequence(n): 
	if n == 1 or n == 2: 
		return 1
	else: 
		return sequence(sequence(n-1)) + sequence(n-sequence(n-1))",[],"['assert sequence(10) == 6', 'assert sequence(2) == 1', 'assert sequence(3) == 2']","def conway_sequence(n):
    if n == 1:
        return [1]
    else:
        sequence = conway_sequence(n-1)
        next_sequence = []
        count = 1
        for i in range(1, len(sequence)):
            if sequence[i] == sequence[i-1]:
                count += 1
            else:
                next_sequence.append(count)
                next_sequence.append(sequence[i-1])
                count = 1
        next_sequence.append(count)
        next_sequence.append(sequence[-1])
        return next_sequence"
Mike's Copy of Benchmark Questions Verification V2.ipynb,85,球の表面積を求める関数を作成します。,"import math
def surfacearea_sphere(r):
  surfacearea=4*math.pi*r*r
  return surfacearea",['import math'],"['assert math.isclose(surfacearea_sphere(10), 1256.6370614359173, rel_tol=0.001)', 'assert math.isclose(surfacearea_sphere(15), 2827.4333882308138, rel_tol=0.001)', 'assert math.isclose(surfacearea_sphere(20), 5026.548245743669, rel_tol=0.001)']","def calculate_surface_area(radius):
    surface_area = 4 * math.pi * radius**2
    return surface_area"
Mike's Copy of Benchmark Questions Verification V2.ipynb,86,n 番目の中心六角形の数を見つける関数を作成します。,"def centered_hexagonal_number(n):
  return 3 * n * (n - 1) + 1",[],"['assert centered_hexagonal_number(10) == 271', 'assert centered_hexagonal_number(2) == 7', 'assert centered_hexagonal_number(9) == 217']","def central_hexagonal_number(n):
    if n == 1:
        return 1
    else:
        return 3 * (n - 1) * (n - 2) + 2"
Mike's Copy of Benchmark Questions Verification V2.ipynb,87,3 つの辞書を 1 つの辞書にマージする関数を作成します。,"import collections as ct
def merge_dictionaries_three(dict1,dict2, dict3):
    merged_dict = dict(ct.ChainMap({},dict1,dict2,dict3))
    return merged_dict",[],"['assert merge_dictionaries_three({ ""R"": ""Red"", ""B"": ""Black"", ""P"": ""Pink"" }, { ""G"": ""Green"", ""W"": ""White"" },{ ""O"": ""Orange"", ""W"": ""White"", ""B"": ""Black"" })=={\'B\': \'Black\', \'R\': \'Red\', \'P\': \'Pink\', \'G\': \'Green\', \'W\': \'White\', \'O\': \'Orange\'}', 'assert merge_dictionaries_three({ ""R"": ""Red"", ""B"": ""Black"", ""P"": ""Pink"" }, { ""G"": ""Green"", ""W"": ""White"" },{""L"":""lavender"",""B"":""Blue""})=={\'W\': \'White\', \'P\': \'Pink\', \'B\': \'Black\', \'R\': \'Red\', \'G\': \'Green\', \'L\': \'lavender\'}', 'assert merge_dictionaries_three({ ""R"": ""Red"", ""B"": ""Black"", ""P"": ""Pink"" },{""L"":""lavender"",""B"":""Blue""},{ ""G"": ""Green"", ""W"": ""White"" })=={\'B\': \'Black\', \'P\': \'Pink\', \'R\': \'Red\', \'G\': \'Green\', \'L\': \'lavender\', \'W\': \'White\'}']","def merge_dictionaries(dict1, dict2, dict3):
    merged_dict = {}
    merged_dict.update(dict1)
    merged_dict.update(dict2)
    merged_dict.update(dict3)
    return merged_dict"
Mike's Copy of Benchmark Questions Verification V2.ipynb,88,リスト内のすべての要素の頻度を取得し、辞書として返される関数を作成します。,"import collections
def freq_count(list1):
  freq_count= collections.Counter(list1)
  return freq_count",[],"['assert freq_count([10,10,10,10,20,20,20,20,40,40,50,50,30])==({10: 4, 20: 4, 40: 2, 50: 2, 30: 1})', 'assert freq_count([1,2,3,4,3,2,4,1,3,1,4])==({1:3, 2:2,3:3,4:3})', 'assert freq_count([5,6,7,4,9,10,4,5,6,7,9,5])==({10:1,5:3,6:2,7:2,4:2,9:2})']","def get_frequency(lst):
    frequency = {}
    for element in lst:
        if element in frequency:
            frequency[element] += 1
        else:
            frequency[element] = 1
    return frequency"
Mike's Copy of Benchmark Questions Verification V2.ipynb,89,n より小さい最も近い数値を見つける関数を作成します。,"def closest_num(N):
  return (N - 1)",[],"['assert closest_num(11) == 10', 'assert closest_num(7) == 6', 'assert closest_num(12) == 11']","def find_nearest_smaller_number(n):
    # Start from n-1 and keep decreasing until we find a number that is smaller than n
    for i in range(n-1, 0, -1):
        if i < n:
            return i
    # If no smaller number is found, return None
    return None"
Mike's Copy of Benchmark Questions Verification V2.ipynb,90,最長の単語の長さを見つけるための Python 関数を作成します。,"def len_log(list1):
    max=len(list1[0])
    for i in list1:
        if len(i)>max:
            max=len(i)
    return max",[],"['assert len_log([""python"",""PHP"",""bigdata""]) == 7', 'assert len_log([""a"",""ab"",""abc""]) == 3', 'assert len_log([""small"",""big"",""tall""]) == 5']","def find_longest_word_length(words):
    longest_word_length = 0
    for word in words:
        if len(word) > longest_word_length:
            longest_word_length = len(word)
    return longest_word_length"
Mike's Copy of Benchmark Questions Verification V2.ipynb,91,指定された文字列値のリストに文字列が部分文字列として存在するかどうかを確認する関数を作成します。,"def find_substring(str1, sub_str):
   if any(sub_str in s for s in str1):
       return True
   return False",[],"['assert find_substring([""red"", ""black"", ""white"", ""green"", ""orange""],""ack"")==True', 'assert find_substring([""red"", ""black"", ""white"", ""green"", ""orange""],""abc"")==False', 'assert find_substring([""red"", ""black"", ""white"", ""green"", ""orange""],""ange"")==True']","def is_substring_present(strings, substring):
    for string in strings:
        if substring in string:
            return True
    return False"
Mike's Copy of Benchmark Questions Verification V2.ipynb,92,指定された数値が波状であるかどうかをチェックする関数を作成します。,"def is_undulating(n): 
	n = str(n)
	if (len(n) <= 2): 
		return False
	for i in range(2, len(n)): 
		if (n[i - 2] != n[i]): 
			return False
	return True",[],"['assert is_undulating(1212121) == True', 'assert is_undulating(1991) == False', 'assert is_undulating(121) == True']","def is_wave_number(number):
    # Convert the number to a string
    number_str = str(number)
    
    # Check if the number has alternating digits
    for i in range(len(number_str) - 1):
        if i % 2 == 0:
            if number_str[i] == number_str[i+1]:
                return False
        else:
            if number_str[i] != number_str[i+1]:
                return False
    
    return True"
Mike's Copy of Benchmark Questions Verification V2.ipynb,93,「a」の「b」乗の値を計算する関数を作成します。,"def power(a,b):
	if b==0:
		return 1
	elif a==0:
		return 0
	elif b==1:
		return a
	else:
		return a*power(a,b-1)",[],"['assert power(3,4) == 81', 'assert power(2,3) == 8', 'assert power(5,5) == 3125']","def calculate_power(a, b):
    return a ** b"
Mike's Copy of Benchmark Questions Verification V2.ipynb,94,タプルのリストが与えられた場合、タプルの最初の値と最小の 2 番目の値を返す関数を作成します。,"from operator import itemgetter 
def index_minimum(test_list):
  res = min(test_list, key = itemgetter(1))[0]
  return (res) ",[],"[""assert index_minimum([('Rash', 143), ('Manjeet', 200), ('Varsha', 100)]) == 'Varsha'"", ""assert index_minimum([('Yash', 185), ('Dawood', 125), ('Sanya', 175)]) == 'Dawood'"", ""assert index_minimum([('Sai', 345), ('Salman', 145), ('Ayesha', 96)]) == 'Ayesha'""]","def get_first_smallest(tuples):
    smallest = float('inf')
    smallest2 = float('inf')
    first = None
    for tpl in tuples:
        if tpl[0] < smallest:
            smallest2 = smallest
            smallest = tpl[0]
            first = tpl[0]
        elif tpl[0] < smallest2 and tpl[0] != smallest:
            smallest2 = tpl[0]
    return first, smallest2"
Mike's Copy of Benchmark Questions Verification V2.ipynb,95,リストのリスト内の最小のリストの長さを見つける Python 関数を作成します。,"def Find_Min_Length(lst):  
    minLength = min(len(x) for x in lst )
    return minLength ",[],"['assert Find_Min_Length([[1],[1,2]]) == 1', 'assert Find_Min_Length([[1,2],[1,2,3],[1,2,3,4]]) == 2', 'assert Find_Min_Length([[3,3,3],[4,4,4,4]]) == 3']","def find_min_list_length(list_of_lists):
    min_length = float('inf')
    for lst in list_of_lists:
        length = len(lst)
        if length < min_length:
            min_length = length
    return min_length"
Mike's Copy of Benchmark Questions Verification V2.ipynb,96,指定された整数の約数の数を求める Python 関数を作成します。,"def divisor(n):
  for i in range(n):
    x = len([i for i in range(1,n+1) if not n % i])
  return x",[],"['assert divisor(15) == 4', 'assert divisor(12) == 6', 'assert divisor(9) == 3']","def count_divisors(n):
    count = 0
    for i in range(1, n+1):
        if n % i == 0:
            count += 1
    return count"
