source_file,task_id,prompt,code,test_imports,test_list,gpt_result
Mike's Copy of Benchmark Questions Verification V2.ipynb,67,"Напишите функцию, позволяющую найти количество способов разбить набор чисел Белла.","def bell_number(n):   
    bell = [[0 for i in range(n+1)] for j in range(n+1)] 
    bell[0][0] = 1
    for i in range(1, n+1): 
        bell[i][0] = bell[i-1][i-1]  
        for j in range(1, i+1): 
            bell[i][j] = bell[i-1][j-1] + bell[i][j-1]   
    return bell[n][0] ",[],"['assert bell_number(2)==2', 'assert bell_number(10)==115975', 'assert bell_number(56)==6775685320645824322581483068371419745979053216268760300']","def count_partition_bell_numbers(n):
    # Base case
    if n == 0:
        return 1
    
    # Initialize the count
    count = 0
    
    # Iterate over all possible partitions of n
    for k in range(1, n+1):
        count += count_partition_bell_numbers(n-k) * stirling_number(n, k)
    
    return count"
Mike's Copy of Benchmark Questions Verification V2.ipynb,68,"Напишите функцию Python, чтобы проверить, является ли данный массив монотонным или нет.","def is_Monotonic(A): 
    return (all(A[i] <= A[i + 1] for i in range(len(A) - 1)) or
            all(A[i] >= A[i + 1] for i in range(len(A) - 1))) ",[],"['assert is_Monotonic([6, 5, 4, 4]) == True', 'assert is_Monotonic([1, 2, 2, 3]) == True', 'assert is_Monotonic([1, 3, 2]) == False']","def is_monotonic(arr):
    is_increasing = all(arr[i] <= arr[i + 1] for i in range(len(arr) - 1))
    is_decreasing = all(arr[i] >= arr[i + 1] for i in range(len(arr) - 1))
    return is_increasing or is_decreasing"
Mike's Copy of Benchmark Questions Verification V2.ipynb,69,"Напишите функцию, проверяющую, содержит ли список заданный подсписок или нет.","def is_sublist(l, s):
	sub_set = False
	if s == []:
		sub_set = True
	elif s == l:
		sub_set = True
	elif len(s) > len(l):
		sub_set = False
	else:
		for i in range(len(l)):
			if l[i] == s[0]:
				n = 1
				while (n < len(s)) and (l[i+n] == s[n]):
					n += 1				
				if n == len(s):
					sub_set = True
	return sub_set",[],"['assert is_sublist([2,4,3,5,7],[3,7])==False', 'assert is_sublist([2,4,3,5,7],[4,3])==True', 'assert is_sublist([2,4,3,5,7],[1,6])==False']","def contains_sublist(lst, sublist):
    for i in range(len(lst) - len(sublist) + 1):
        if lst[i:i+len(sublist)] == sublist:
            return True
    return False"
Mike's Copy of Benchmark Questions Verification V2.ipynb,70,"Напишите функцию, определяющую, имеют ли все заданные кортежи одинаковую длину или нет.","def find_equal_tuple(Input):
  k = 0 if not Input else len(Input[0])
  flag = 1
  for tuple in Input:
    if len(tuple) != k:
      flag = 0
      break
  return flag
def get_equal(Input):
  return find_equal_tuple(Input) == 1",[],"['assert get_equal([(11, 22, 33), (44, 55, 66)]) == True', 'assert get_equal([(1, 2, 3), (4, 5, 6, 7)]) == False', 'assert get_equal([(1, 2), (3, 4)]) == True']","def have_same_length(*tuples):
    length = len(tuples[0])
    for tpl in tuples:
        if len(tpl) != length:
            return False
    return True"
Mike's Copy of Benchmark Questions Verification V2.ipynb,71,Напишите функцию для сортировки списка элементов.,"def comb_sort(nums):
    shrink_fact = 1.3
    gaps = len(nums)
    swapped = True
    i = 0
    while gaps > 1 or swapped:
        gaps = int(float(gaps) / shrink_fact)
        swapped = False
        i = 0
        while gaps + i < len(nums):
            if nums[i] > nums[i+gaps]:
                nums[i], nums[i+gaps] = nums[i+gaps], nums[i]
                swapped = True
            i += 1
    return nums",[],"['assert comb_sort([5, 15, 37, 25, 79]) == [5, 15, 25, 37, 79]', 'assert comb_sort([41, 32, 15, 19, 22]) == [15, 19, 22, 32, 41]', 'assert comb_sort([99, 15, 13, 47]) == [13, 15, 47, 99]']","def sort_list(lst):
    lst.sort()
    return lst"
Mike's Copy of Benchmark Questions Verification V2.ipynb,72,"Напишите функцию Python, чтобы проверить, может ли данное число быть представлено как разность двух квадратов или нет.","def dif_Square(n): 
    if (n % 4 != 2): 
        return True
    return False",[],"['assert dif_Square(5) == True', 'assert dif_Square(10) == False', 'assert dif_Square(15) == True']","def is_difference_of_squares(n):
    for a in range(1, int(n**0.5) + 1):
        b_squared = a**2 - n
        if b_squared >= 0 and int(b_squared**0.5)**2 == b_squared:
            return True
    return False"
Mike's Copy of Benchmark Questions Verification V2.ipynb,74,"Напишите функцию, проверяющую, следует ли она последовательности, заданной в массиве шаблонов.","def is_samepatterns(colors, patterns):    
    if len(colors) != len(patterns):
        return False    
    sdict = {}
    pset = set()
    sset = set()    
    for i in range(len(patterns)):
        pset.add(patterns[i])
        sset.add(colors[i])
        if patterns[i] not in sdict.keys():
            sdict[patterns[i]] = []

        keys = sdict[patterns[i]]
        keys.append(colors[i])
        sdict[patterns[i]] = keys

    if len(pset) != len(sset):
        return False   

    for values in sdict.values():

        for i in range(len(values) - 1):
            if values[i] != values[i+1]:
                return False

    return True",[],"['assert is_samepatterns([""red"",""green"",""green""], [""a"", ""b"", ""b""])==True', 'assert is_samepatterns([""red"",""green"",""greenn""], [""a"",""b"",""b""])==False', 'assert is_samepatterns([""red"",""green"",""greenn""], [""a"",""b""])==False']","def follows_pattern(patterns):
    for i in range(1, len(patterns)):
        if patterns[i][:i] != patterns[0]:
            return False
    return True"
Mike's Copy of Benchmark Questions Verification V2.ipynb,75,"Напишите функцию для поиска кортежей, все элементы которых делятся на k из заданного списка кортежей.","def find_tuples(test_list, K):
  res = [sub for sub in test_list if all(ele % K == 0 for ele in sub)]
  return res",[],"['assert find_tuples([(6, 24, 12), (7, 9, 6), (12, 18, 21)], 6) == [(6, 24, 12)]', 'assert find_tuples([(5, 25, 30), (4, 2, 3), (7, 8, 9)], 5) == [(5, 25, 30)]', 'assert find_tuples([(7, 9, 16), (8, 16, 4), (19, 17, 18)], 4) == [(8, 16, 4)]']","def find_divisible_tuples(tuples, k):
    divisible_tuples = []
    for tpl in tuples:
        is_divisible = True
        for element in tpl:
            if element % k != 0:
                is_divisible = False
                break
        if is_divisible:
            divisible_tuples.append(tpl)
    return divisible_tuples"
Mike's Copy of Benchmark Questions Verification V2.ipynb,77,"Напишите функцию Python, чтобы определить, делится ли число на 11.","def is_Diff(n): 
    return (n % 11 == 0) ",[],"['assert is_Diff (12345) == False', 'assert is_Diff(1212112) == True', 'assert is_Diff(1212) == False']","def is_divisible_by_11(number):
    # Convert the number to a string
    number_str = str(number)
    
    # Calculate the alternating sum of the digits
    alternating_sum = 0
    for i in range(len(number_str)):
        digit = int(number_str[i])
        if i % 2 == 0:
            alternating_sum += digit
        else:
            alternating_sum -= digit
    
    # Check if the alternating sum is divisible by 11
    if alternating_sum % 11 == 0:
        return True
    else:
        return False"
Mike's Copy of Benchmark Questions Verification V2.ipynb,79,"Напишите функцию Python, чтобы проверить, является ли длина слова нечетной или нет.","def word_len(s): 
    s = s.split(' ')   
    for word in s:    
        if len(word)%2!=0: 
            return True  
        else:
          return False",[],"['assert word_len(""Hadoop"") == False', 'assert word_len(""great"") == True', 'assert word_len(""structure"") == True']","def is_length_odd(word):
    if len(word) % 2 != 0:
        return True
    else:
        return False"
Mike's Copy of Benchmark Questions Verification V2.ipynb,80,Напишите функцию для нахождения n-го тетраэдрического числа.,"def tetrahedral_number(n): 
	return (n * (n + 1) * (n + 2)) / 6",[],"['assert tetrahedral_number(5) == 35', 'assert tetrahedral_number(6) == 56', 'assert tetrahedral_number(7) == 84']","def tetrahedral_number(n):
    return (n * (n + 1) * (n + 2)) // 6"
Mike's Copy of Benchmark Questions Verification V2.ipynb,82,Напишите функцию для определения объема шара.,"import math
def volume_sphere(r):
  volume=(4/3)*math.pi*r*r*r
  return volume",['import math'],"['assert math.isclose(volume_sphere(10), 4188.790204786391, rel_tol=0.001)', 'assert math.isclose(volume_sphere(25), 65449.84694978735, rel_tol=0.001)', 'assert math.isclose(volume_sphere(20), 33510.32163829113, rel_tol=0.001)']","def calculate_volume(radius):
    volume = (4/3) * math.pi * radius**3
    return volume"
Mike's Copy of Benchmark Questions Verification V2.ipynb,83,"Напишите функцию Python, чтобы найти символ, полученный путем сложения значения ASCII всех символов заданной строки по модулю 26.","def get_Char(strr):  
    summ = 0
    for i in range(len(strr)): 
        summ += (ord(strr[i]) - ord('a') + 1)  
    if (summ % 26 == 0): 
        return ord('z') 
    else: 
        summ = summ % 26
        return chr(ord('a') + summ - 1)",[],"['assert get_Char(""abc"") == ""f""', 'assert get_Char(""gfg"") == ""t""', 'assert get_Char(""ab"") == ""c""']","def find_modulo26_sum(string):
    # Initialize the sum to 0
    modulo26_sum = 0
    
    # Iterate through each character in the string
    for char in string:
        # Get the ASCII value of the character
        ascii_value = ord(char)
        
        # Add the ASCII value to the sum
        modulo26_sum += ascii_value
    
    # Take the sum modulo 26
    modulo26_sum = modulo26_sum % 26
    
    # Convert the modulo 26 sum back to a character
    result_char = chr(modulo26_sum)
    
    return result_char"
Mike's Copy of Benchmark Questions Verification V2.ipynb,84,Напишите функцию для поиска n-го числа в последовательности Ньюмана-Конвея.,"def sequence(n): 
	if n == 1 or n == 2: 
		return 1
	else: 
		return sequence(sequence(n-1)) + sequence(n-sequence(n-1))",[],"['assert sequence(10) == 6', 'assert sequence(2) == 1', 'assert sequence(3) == 2']","def newman_conway(n):
    # Base cases
    if n == 0:
        return 0
    elif n == 1 or n == 2:
        return 1
    
    # Calculate the n-th number using the recursive formula
    return newman_conway(newman_conway(n-1)) + newman_conway(n - newman_conway(n-1))"
Mike's Copy of Benchmark Questions Verification V2.ipynb,85,Напишите функцию для нахождения площади поверхности сферы.,"import math
def surfacearea_sphere(r):
  surfacearea=4*math.pi*r*r
  return surfacearea",['import math'],"['assert math.isclose(surfacearea_sphere(10), 1256.6370614359173, rel_tol=0.001)', 'assert math.isclose(surfacearea_sphere(15), 2827.4333882308138, rel_tol=0.001)', 'assert math.isclose(surfacearea_sphere(20), 5026.548245743669, rel_tol=0.001)']","def surface_area(radius):
    area = 4 * math.pi * radius**2
    return area"
Mike's Copy of Benchmark Questions Verification V2.ipynb,86,Напишите функцию для поиска n-ного центрированного шестиугольного числа.,"def centered_hexagonal_number(n):
  return 3 * n * (n - 1) + 1",[],"['assert centered_hexagonal_number(10) == 271', 'assert centered_hexagonal_number(2) == 7', 'assert centered_hexagonal_number(9) == 217']","def centered_hexagonal_number(n):
    if n == 0:
        return 0
    else:
        return 3 * n * (n - 1) + 1"
Mike's Copy of Benchmark Questions Verification V2.ipynb,87,Напишите функцию для объединения трех словарей в один.,"import collections as ct
def merge_dictionaries_three(dict1,dict2, dict3):
    merged_dict = dict(ct.ChainMap({},dict1,dict2,dict3))
    return merged_dict",[],"['assert merge_dictionaries_three({ ""R"": ""Red"", ""B"": ""Black"", ""P"": ""Pink"" }, { ""G"": ""Green"", ""W"": ""White"" },{ ""O"": ""Orange"", ""W"": ""White"", ""B"": ""Black"" })=={\'B\': \'Black\', \'R\': \'Red\', \'P\': \'Pink\', \'G\': \'Green\', \'W\': \'White\', \'O\': \'Orange\'}', 'assert merge_dictionaries_three({ ""R"": ""Red"", ""B"": ""Black"", ""P"": ""Pink"" }, { ""G"": ""Green"", ""W"": ""White"" },{""L"":""lavender"",""B"":""Blue""})=={\'W\': \'White\', \'P\': \'Pink\', \'B\': \'Black\', \'R\': \'Red\', \'G\': \'Green\', \'L\': \'lavender\'}', 'assert merge_dictionaries_three({ ""R"": ""Red"", ""B"": ""Black"", ""P"": ""Pink"" },{""L"":""lavender"",""B"":""Blue""},{ ""G"": ""Green"", ""W"": ""White"" })=={\'B\': \'Black\', \'P\': \'Pink\', \'R\': \'Red\', \'G\': \'Green\', \'L\': \'lavender\', \'W\': \'White\'}']","def merge_dict(dict1, dict2, dict3):
    merged_dict = {}
    for dict in [dict1, dict2, dict3]:
        merged_dict.update(dict)
    return merged_dict"
Mike's Copy of Benchmark Questions Verification V2.ipynb,88,"Напишите функцию, чтобы получить частоту всех элементов в списке, возвращаемую в виде словаря.","import collections
def freq_count(list1):
  freq_count= collections.Counter(list1)
  return freq_count",[],"['assert freq_count([10,10,10,10,20,20,20,20,40,40,50,50,30])==({10: 4, 20: 4, 40: 2, 50: 2, 30: 1})', 'assert freq_count([1,2,3,4,3,2,4,1,3,1,4])==({1:3, 2:2,3:3,4:3})', 'assert freq_count([5,6,7,4,9,10,4,5,6,7,9,5])==({10:1,5:3,6:2,7:2,4:2,9:2})']","def get_frequency(lst):
    frequency = {}
    for element in lst:
        if element in frequency:
            frequency[element] += 1
        else:
            frequency[element] = 1
    return frequency"
Mike's Copy of Benchmark Questions Verification V2.ipynb,89,"Напишите функцию для поиска ближайшего числа меньшего, чем n.","def closest_num(N):
  return (N - 1)",[],"['assert closest_num(11) == 10', 'assert closest_num(7) == 6', 'assert closest_num(12) == 11']","def find_nearest_smaller_number(n):
    for i in range(n-1, 0, -1):
        if i < n:
            return i
    return None"
Mike's Copy of Benchmark Questions Verification V2.ipynb,90,"Напишите функцию Python, чтобы найти длину самого длинного слова.","def len_log(list1):
    max=len(list1[0])
    for i in list1:
        if len(i)>max:
            max=len(i)
    return max",[],"['assert len_log([""python"",""PHP"",""bigdata""]) == 7', 'assert len_log([""a"",""ab"",""abc""]) == 3', 'assert len_log([""small"",""big"",""tall""]) == 5']","def find_longest_word_length(sentence):
    words = sentence.split()
    longest_word_length = 0
    for word in words:
        if len(word) > longest_word_length:
            longest_word_length = len(word)
    return longest_word_length"
Mike's Copy of Benchmark Questions Verification V2.ipynb,91,"Напишите функцию, проверяющую, присутствует ли строка в качестве подстроки в заданном списке строковых значений.","def find_substring(str1, sub_str):
   if any(sub_str in s for s in str1):
       return True
   return False",[],"['assert find_substring([""red"", ""black"", ""white"", ""green"", ""orange""],""ack"")==True', 'assert find_substring([""red"", ""black"", ""white"", ""green"", ""orange""],""abc"")==False', 'assert find_substring([""red"", ""black"", ""white"", ""green"", ""orange""],""ange"")==True']","def is_string_in_list(string, string_list):
    for str in string_list:
        if string in str:
            return True
    return False"
Mike's Copy of Benchmark Questions Verification V2.ipynb,92,"Напишите функцию, проверяющую, является ли данное число волнистым или нет.","def is_undulating(n): 
	n = str(n)
	if (len(n) <= 2): 
		return False
	for i in range(2, len(n)): 
		if (n[i - 2] != n[i]): 
			return False
	return True",[],"['assert is_undulating(1212121) == True', 'assert is_undulating(1991) == False', 'assert is_undulating(121) == True']","def is_wavy_number(num):
    # Convert the number to a string
    num_str = str(num)
    
    # Check if the length of the number is less than 3
    if len(num_str) < 3:
        return False
    
    # Check if the number is wavy
    for i in range(2, len(num_str)):
        if (num_str[i] >= num_str[i-1] and num_str[i-1] <= num_str[i-2]) or \
            (num_str[i] <= num_str[i-1] and num_str[i-1] >= num_str[i-2]):
            return False
    
    return True"
Mike's Copy of Benchmark Questions Verification V2.ipynb,93,Напишите функцию для вычисления значения «а» в степени «b».,"def power(a,b):
	if b==0:
		return 1
	elif a==0:
		return 0
	elif b==1:
		return a
	else:
		return a*power(a,b-1)",[],"['assert power(3,4) == 81', 'assert power(2,3) == 8', 'assert power(5,5) == 3125']","def calculate_power(a, b):
    return a ** b"
Mike's Copy of Benchmark Questions Verification V2.ipynb,94,"Учитывая список кортежей, напишите функцию, которая возвращает первое значение кортежа с наименьшим вторым значением.","from operator import itemgetter 
def index_minimum(test_list):
  res = min(test_list, key = itemgetter(1))[0]
  return (res) ",[],"[""assert index_minimum([('Rash', 143), ('Manjeet', 200), ('Varsha', 100)]) == 'Varsha'"", ""assert index_minimum([('Yash', 185), ('Dawood', 125), ('Sanya', 175)]) == 'Dawood'"", ""assert index_minimum([('Sai', 345), ('Salman', 145), ('Ayesha', 96)]) == 'Ayesha'""]","def get_tuple_with_min_second_value(tuples):
    if len(tuples) == 0:
        return None"
Mike's Copy of Benchmark Questions Verification V2.ipynb,95,"Напишите функцию Python, чтобы найти длину наименьшего списка в списке списков.","def Find_Min_Length(lst):  
    minLength = min(len(x) for x in lst )
    return minLength ",[],"['assert Find_Min_Length([[1],[1,2]]) == 1', 'assert Find_Min_Length([[1,2],[1,2,3],[1,2,3,4]]) == 2', 'assert Find_Min_Length([[3,3,3],[4,4,4,4]]) == 3']","def find_shortest_list_length(lists):
    shortest_length = float('inf')
    for lst in lists:
        length = len(lst)
        if length < shortest_length:
            shortest_length = length
    return shortest_length"
Mike's Copy of Benchmark Questions Verification V2.ipynb,96,"Напишите функцию Python, чтобы найти количество делителей заданного целого числа.","def divisor(n):
  for i in range(n):
    x = len([i for i in range(1,n+1) if not n % i])
  return x",[],"['assert divisor(15) == 4', 'assert divisor(12) == 6', 'assert divisor(9) == 3']","def count_divisors(n):
    count = 0
    for i in range(1, n+1):
        if n % i == 0:
            count += 1
    return count"
